source_id,distance,wd_phot_bp_mean_mag,wd_e_bpmag,wd_phot_rp_mean_mag,wd_e_rpmag,CO_radius,CO_e_radius,CO_teff,CO_e_teff,CO_chi2,CO_roe,ONe_radius,ONe_e_radius,ONe_teff,ONe_e_teff,ONe_chi2,ONe_roe,CO_failed,ONe_failed
67055919939319168,236.75685119628906,20.12241554260254,0.3126531285428465,20.084672927856445,0.2806669131760444,0.007108251496718059,2.065956419899159e-09,11047.811525967381,0.005383573556774785,7.418597400179299e-20,3440658.974338393,0.007091838149179268,4.188386421819023e-10,11077.584811215322,0.00110652194735343,3.304972071914186e-21,16932148.64854631,False,False
122341593670893440,90.1106948852539,20.597742080688477,0.09437106906356024,20.18536376953125,0.16178890876255833,0.0035528461161388183,4.340780625462722e-06,7876.174407653603,6.140816416977626,5.061750784196057e-13,818.480919145756,0.0035449291350383256,1.308630447099716e-07,7894.35067878947,0.2627694320755689,4.841632261356097e-14,27088.84806168816,False,False
203702812725569920,183.07647705078125,19.417343139648438,0.9088658612410249,19.372249603271484,0.11159594309916838,0.007693051391617042,4.809822980615904e-08,10946.175146030124,0.15281137905872433,1.3889219875193457e-18,159944.58470968378,0.007679758876532906,4.20580259276286e-10,10969.800149656785,0.0014445180700899047,1.4510444130666597e-22,18259912.839817684,False,False
236691043481298048,160.48902893066406,20.8360652923584,0.11089442997559017,20.117813110351562,0.08952494028620911,0.008632086948951104,2.4355379480363293e-09,6272.885592490939,0.0007304948384403367,8.469118758417325e-18,3544221.9062572145,0.008600509654653758,3.699053218436143e-08,6293.282234517215,0.012321472083610861,5.296005165487208e-16,232505.7020479909,False,False
289141738147968768,172.15684509277344,18.49972915649414,0.1670757216012307,18.745162963867188,0.15483876441701835,0.00610994229665727,5.1083190700840403e-08,18779.347748223146,0.4969916464470344,6.132599608120037e-18,119607.68724175938,0.006219662756170317,1.892606567897245e-07,18502.468475611575,0.7348451830410413,7.596874768859304e-14,32862.94606427679,False,False
321259125631010688,167.5027618408203,19.32687759399414,0.06271347713595107,19.247760772705078,0.2275946094868724,0.007813062542703616,9.39000067166677e-10,10473.470888191296,0.04366555625924378,3.092366720309729e-17,8320619.791091836,0.008103736204193104,4.3130650607949097e-07,10404.887655229177,0.11731298547984155,3.343616008340043e-16,18788.810486201113,False,False
333197000114063616,486.8563537597656,19.735509872436523,0.04179822213514892,20.1750545501709,0.11963803976381589,0.00596926533748099,9.164216988221979e-10,39007.65817874445,0.13004401411755043,2.3611718298131983e-17,6513666.5196304275,0.005967966784669695,4.2661378114460147e-08,39031.106308977134,2.4499942221080913,4.3444313947899424e-16,139891.56113657853,False,False
533990539431188864,237.47702026367188,20.432933807373047,0.2290648667686609,20.235761642456055,0.33743847667115445,0.007992507718370945,1.8299899711408906e-07,9216.193647149586,0.2415756141369852,1.322803896748571e-16,43675.14491561989,0.007871908860422935,9.880214198163418e-07,9266.45128070156,0.49604117261782804,5.853592273611712e-14,7967.346357618647,False,False
561759873818711040,65.85082244873047,15.262381553649902,0.38223530387704935,15.262801170349121,0.15428988786875986,0.017425448728824993,5.355267805047385e-09,11626.078184041391,0.003970012435339121,3.139241558329106e-20,3253889.3222858733,0.017372142738729963,6.623655304285386e-08,11665.976441040266,0.04843376120989614,4.140321535688915e-18,262274.25704792485,False,False
600363963295676672,164.10791015625,18.93995475769043,0.23882773193590148,18.758108139038086,0.22604620811150264,0.010584490131942265,5.254069781762438e-09,9383.346885616487,0.0046898610665873424,3.0360124856293317e-19,2014531.7004890973,0.010522990271025707,2.4898090949833905e-06,9420.698698288877,2.595466676009855,1.0665689839314355e-15,4226.424544848851,False,False
853846924444089344,174.6903076171875,17.14207649230957,0.18166540557932065,17.163101196289062,0.2729950561858215,0.01876918527462931,6.207535062026366e-09,11990.854470237104,0.0027268254455783823,2.1428717831428345e-20,3023613.251811801,0.018752532748599206,2.5399870958537053e-08,12005.715409407687,0.00949787783656366,1.6163941520069886e-19,738292.4416903923,False,False
942440997271009024,381.5086364746094,20.78597640991211,0.10015281159478179,20.78584098815918,0.1244755781122227,0.007939004719004618,3.325823608379431e-09,11618.415161238667,0.00737853677609047,4.145517270706401e-18,2387079.3084161924,0.007915665553406045,3.5641479747612808e-09,11656.42196386686,0.009289527648317525,4.200346187967592e-18,2220913.836759603,False,False
1039078998380506880,93.29337310791016,20.573974609375,0.07079633474908786,20.169273376464844,0.0852054409921582,0.0036889844226245905,6.658157038798894e-09,7912.432915179548,0.013958236714139564,2.0285318896126215e-15,554054.8835252569,0.0036815467088598497,2.419556575824501e-09,7931.025156767979,0.005537021854485701,3.294607504325065e-16,1521579.0966182745,False,False
1074462008411543936,324.4776611328125,18.9632568359375,1.0363104183505158,19.32033920288086,0.3854032910832645,0.006883064299543526,9.436477255280774e-07,30269.30813952164,4.807548332141273,9.060800387522716e-15,7294.103629287799,0.006885948945837193,5.760814911225452e-07,30254.625137487907,9.409051882931625,3.4147724835856866e-18,11953.081381627655,False,False
1214994502274335360,82.80117797851562,20.033071517944336,0.05386568331873841,19.595094680786133,0.06083078248621037,0.0043554606314654696,9.65524168243775e-06,7746.8544264923885,12.141694984054247,2.965496622233771e-11,451.0980433962379,0.004341814844328905,1.620585648798419e-07,7767.409921226441,0.2000984614861502,1.0113883389733052e-12,26791.640710555082,False,False
1221350645852148224,173.47686767578125,17.60384750366211,0.10329043313363026,17.436479568481445,0.1511411290835276,0.020215005181611578,6.186327395408316e-07,9527.0711719346,0.0170661068521878,4.363016791110468e-16,32676.90810644096,0.02015324995888532,3.680011091003634e-07,9560.24478078734,0.06537782161511022,7.862974666451314e-17,54764.10114130664,False,False
1307515077152381568,191.31002807617188,20.265363693237305,0.14141638942965304,20.02454376220703,0.0953912634065138,0.007232041029300189,1.6743417748742947e-07,8898.00453728564,0.9438764635610962,3.0936977803228068e-15,43193.338049772734,0.007225744709958131,7.133579576244642e-08,8914.109460717315,0.25825334507475867,5.8669151906820045e-15,101291.98998522993,False,False
1344935409214891520,237.98641967773438,16.811864852905273,0.38539964679045136,17.248098373413086,0.04274210833408806,0.01131600902334063,3.2509546494800624e-07,38598.62007239673,10.908699047294872,4.0206189154271825e-17,34808.26478200932,0.01131442463264214,9.622343163243702e-11,38612.618386759044,0.083548810126213,1.3006458189523886e-20,117584921.26805459,False,False
1351169601489491456,182.38670349121094,20.920875549316406,0.1471997798061124,20.730947494506836,0.1472645018607764,0.004788831184864889,2.969078857093047e-08,9300.636543186898,0.011085324063458874,2.6431009636129174e-16,161290.13122788921,0.004759176482370576,1.7383719608035982e-08,9341.652253206687,0.042327660061642645,5.760983292309319e-16,273772.04589577875,False,False
1357562883646956032,239.82333374023438,20.338300704956055,0.09453555088388257,20.088184356689453,0.08656261577396748,0.008873175031674882,1.916751109371512e-09,8825.736219391649,0.0018051165415567823,5.17172671902563e-18,4629278.672797705,0.008868794368268307,1.4313709562620148e-08,8839.245433659054,0.014055752218556743,1.9269328977872036e-16,619601.3919011544,False,False
1428206024695807104,347.0057373046875,20.51984405517578,0.13320259087493788,20.26669692993164,0.20001548237869382,0.011852848632050937,3.49078406747581e-08,8805.841341893836,0.010539767228660369,8.7417701986991e-18,339546.8869726378,0.011847494541600473,2.691879525363129e-06,8818.601417160153,0.2418206858388769,2.089730712246914e-15,4401.19791022307,False,False
1428806358045998848,560.012939453125,20.175052642822266,0.09607801604922393,20.408435821533203,0.1372319621532302,0.009657125600386276,1.1823361678565436e-09,17894.978883665823,0.005075200383782238,8.482257201095906e-20,8167834.041560001,0.009771652028873024,1.9367833691749208e-09,17721.43109388534,0.008071395862486178,3.0519993563233883e-19,5045299.430176229,False,False
1453322271887656448,143.79156494140625,18.048978805541992,0.008739996797718788,18.37201499938965,0.02289509188185197,0.004984387322807239,0.009450769504243135,26053.50460108507,146340.5718744148,3.963656976903144e-06,0.527405447838865,0.004998196732979808,4.532158555823604e-09,25831.336088226104,0.39023213515269367,3.4370295736249525e-13,1102829.186449659,True,False
1462523809824194432,567.2999877929688,20.275222778320312,0.06211691118646374,20.43634796142578,0.12699924794089534,0.011297636293740056,1.8046392281784753e-09,14959.747302106449,0.0036600056044135327,2.3610084690540227e-19,6260329.553593602,0.011281396429970319,1.7222271339592215e-06,14967.929986848872,2.731331077767271,2.3270095211370637e-13,6550.469567876079,False,False
1498859993356856192,125.42485809326172,18.968544006347656,0.2499412693115446,18.619985580444336,0.40996919128545484,0.009772380543958957,5.6999163684905344e-08,8210.62022057207,0.02028122870690589,2.7804130518776094e-18,171447.78821635415,0.009742425916422765,4.747823265407427e-07,8238.916651562984,0.16400613020164598,2.570474721311786e-16,20519.7737401178,False,False
1555971303068693504,171.96078491210938,20.80434799194336,0.1299691263371626,20.434322357177734,0.11987886315440013,0.0058906755938282485,3.5719618494834173e-09,8093.156900527734,0.005337177014412409,3.187082456898659e-17,1649142.9197879499,0.0058790624348212675,4.270959527523035e-08,8112.324518453419,0.09960469421094557,2.7097807805102785e-15,137652.02870538228,False,False
1577113640359793536,221.15127563476562,20.17670440673828,0.046995523603199925,20.00290298461914,0.061984191135481606,0.007952735659057741,3.9719112850653605e-09,9465.93146016194,0.003706149194002858,1.7538922506338026e-16,2002244.0302129944,0.00792973990069753,4.53355003660002e-09,9498.657033876043,0.0048511262143596835,1.7117699587991532e-16,1749123.719089801,False,False
1613139860399177856,265.2668762207031,20.724830627441406,0.061668168752805175,20.70502281188965,0.2577838030153679,0.00586075339760501,2.313026771870025e-06,11314.859957614368,5.283358125649272,8.765802176499295e-13,2533.8026644917454,0.005857333878735704,7.448629121027188e-07,11328.149841826398,0.810224194441548,5.512919634845408e-12,7863.640118959179,False,False
1657075593424634496,216.40402221679688,20.872133255004883,0.11840108687331005,20.410911560058594,0.12465282777308088,0.007942782301938815,4.167335070719831e-09,7629.489900041515,0.001954253342679292,1.0730627140808155e-17,1905962.00381047,0.007914951644290933,2.4421732953130623e-08,7652.466310506138,0.013357210926494886,1.9657300958476125e-16,324094.5947399001,False,False
1699104219238181248,190.7728729248047,19.871437072753906,0.054536474554406564,20.020015716552734,0.095608349392155,0.0046879600185653235,1.0164432649482181e-09,14620.651707331937,0.00901155306492659,6.241716484640878e-18,4612121.6798107745,0.004683245943087202,5.694215958025562e-07,14619.495275910996,2.364846262305164,9.687769202524375e-12,8224.566784276112,False,False
1849291563359354624,166.22096252441406,20.849328994750977,0.10271887537582447,20.391721725463867,0.15444248733706387,0.006141469009540649,2.609136995525653e-08,7645.524549735788,0.0241596715562509,2.974608385083705e-16,235383.15619580375,0.006119526280940277,1.4231815301560006e-07,7669.460113739411,0.0864233735998927,7.110818331875586e-15,42998.91581834604,False,False
1889409474189137152,142.1173095703125,20.568937301635742,0.07105650527555281,19.99013328552246,0.0965256604582624,0.007028354434257114,3.8724099081525445e-07,6989.7295831501015,0.17746845268435874,5.583079967652008e-14,18149.820398559543,0.007007472064004553,8.147963673887746e-08,7006.888900534617,0.036784428329263694,4.522499351488297e-15,86002.7406167974,False,False
1895697134508504704,141.8145751953125,20.61940574645996,0.09235274664168229,20.23985481262207,0.07570414836316561,0.0053444108803887315,1.7032677355026896e-08,8042.721140057156,0.024560427098626842,4.96056592724311e-15,313773.9751062344,0.005335973321451929,2.6767330481522264e-09,8059.037107803717,0.004841754946704353,1.397693278763344e-16,1993464.8788138963,False,False
1945681177921904384,371.6639099121094,19.3328857421875,0.022417980498707208,19.578022003173828,0.042068381448915865,0.00900028715816907,1.6738934430364206e-08,18752.590028700855,0.08521417062454967,6.883036457619593e-16,537685.7885196485,0.009013745528797695,0.00048319522157728014,18786.785020191594,1094.0720790114747,2.055038934670396e-05,18.654459163264047,False,False
