teff,logg,logL,age,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,mass,radius,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
4558.0,7.63494,-4.006332,4.266456755,17.023,15.665,14.866,14.529,14.345,0.39856,0.01591475034159236,35246.4847419818,182023.68067690448,175170.0313788384,133444.536897457,95433.73161134211
4504.0,7.63577,-4.027861,4.444615184,17.12,15.735,14.921,14.576,14.386,0.39856,0.01589954990255063,32295.78236193559,170984.95244713186,166836.01496570447,128035.61705340043,92072.91770708325
4480.0,7.63651,-4.037889,4.633779025,17.172,15.771,14.949,14.6,14.406,0.39856,0.015886009946457655,30837.971997820146,165690.608132123,162865.7665784167,125450.03847631218,90546.54963883484
88535.0,6.29394,2.506626,0.001735401,4.055,4.568,5.133,5.531,5.899,0.416,0.07613768019384594,236982452.33135018,218438040.22749588,59849453.25497571,23168673.98152104,9965573.241779447
88405.0,6.30061,2.497406,0.001735455,4.074,4.586,5.151,5.549,5.917,0.416,0.07555524885581971,236475520.09476477,218171627.56874037,59776459.32063138,23140416.87012777,9953418.972035037
88259.0,6.30759,2.487557,0.00173551,4.093,4.606,5.171,5.568,5.936,0.416,0.07495051828413953,236138167.84995103,217659822.91352504,59636230.8661182,23107405.116632372,9939219.581618505
88142.0,6.31307,2.479774,0.001735551,4.108,4.621,5.186,5.583,5.951,0.416,0.07447913778476226,235855598.37308532,217399365.13638824,59564868.49928224,23079754.155184753,9927326.03597443
87989.0,6.31989,2.469937,0.001735601,4.128,4.64,5.205,5.602,5.97,0.416,0.07389663122068099,235215636.62076166,217009262.73723447,59457985.03119016,23038339.740463957,9909512.39746
87825.0,6.32691,2.459678,0.00173565,4.147,4.66,5.224,5.622,5.99,0.416,0.07330180017474211,234901715.95709834,216520126.1737315,59378631.93039597,22986411.568424914,9887176.462214869
87700.0,6.3321,2.45201,0.001735685,4.162,4.674,5.239,5.636,6.004,0.416,0.07286511259761615,234464010.50139406,216315814.66396376,59267988.41703425,22964721.25937753,9877846.780092321
87540.0,6.33855,2.442386,0.001735727,4.18,4.692,5.257,5.654,6.022,0.416,0.0723260321927487,234059454.92173684,215942572.86193424,59165724.55420157,22925096.815093365,9860803.063995594
87358.0,6.34548,2.431839,0.001735771,4.2,4.712,5.276,5.674,6.042,0.416,0.07175127790495621,233483496.98728308,215411195.74551922,59074518.06857236,22868684.26208119,9836538.255865103
87160.0,6.35283,2.420544,0.001735817,4.221,4.733,5.297,5.695,6.062,0.416,0.0711466802362768,232919682.43258876,214891022.075977,58931865.27499856,22813461.099844713,9821827.114418635
87019.0,6.35783,2.412735,0.001735846,4.236,4.747,5.311,5.709,6.077,0.416,0.07073830355322792,232383982.0285225,214594344.14259094,58850504.10955099,22781964.900389373,9799237.53890959
86761.0,6.36673,2.398681,0.001735898,4.261,4.772,5.337,5.734,6.102,0.416,0.07001718405273306,231796134.5235301,214051497.99334973,58647592.28735263,22724334.76121792,9774449.008788876
86581.0,6.37275,2.389048,0.001735932,4.279,4.79,5.354,5.751,6.119,0.416,0.06953358805954503,231167187.56846616,213470698.67084715,58542354.78382296,22683558.112656955,9756909.693499971
86394.0,6.37876,2.37928,0.001735965,4.296,4.807,5.371,5.769,6.136,0.416,0.06905412718662855,230747066.9180455,213082739.42059675,58435960.56573502,22621488.510122295,9739177.595404062
86175.0,6.3857,2.367937,0.001736002,4.317,4.827,5.391,5.788,6.156,0.416,0.0685045850992155,229972649.81058165,212563293.9864187,58293507.48394027,22587136.60366725,9715435.778735312
85949.0,6.39257,2.356508,0.001736039,4.337,4.847,5.411,5.808,6.176,0.416,0.06796489344465213,229375056.88992146,212010939.95743692,58142029.52592419,22528443.046222776,9690189.83906691
85612.0,6.40247,2.33978,0.00173609,4.366,4.876,5.44,5.837,6.205,0.416,0.0671946413664101,228478947.3998516,211182667.6166224,57914883.53569952,22440430.1999964,9652332.753849817
85380.0,6.40913,2.328401,0.001736123,4.386,4.896,5.459,5.857,6.224,0.416,0.06668138939469777,227775070.2794494,210532075.29880717,57789666.38581866,22371297.767579608,9631463.548503043
85198.0,6.41412,2.319706,0.001736148,4.401,4.91,5.474,5.871,6.239,0.416,0.06629940644658906,227245969.56293085,210236574.38317946,57655426.260880545,22339897.61648758,9609090.53701244
84974.0,6.42023,2.309028,0.001736178,4.419,4.928,5.492,5.889,6.257,0.416,0.06583466656922998,226676338.7284033,209709580.5027404,57510903.08786613,22283898.847633656,9585003.710424634
84716.0,6.42702,2.296954,0.001736211,4.44,4.949,5.512,5.909,6.277,0.416,0.06532202512511256,225837568.50838152,208933592.36050412,57350893.35991798,22221899.46315554,9558335.830879364
84370.0,6.43593,2.280934,0.001736254,4.467,4.975,5.538,5.935,6.303,0.416,0.06465537580341064,224856884.65490344,208218000.41833046,57154468.090524696,22145790.05434314,9525598.787382076
84135.0,6.44184,2.27018,0.001736282,4.484,4.993,5.556,5.953,6.321,0.416,0.0642169449064406,224396557.11229882,207600440.88528794,56984952.070995115,22080107.242399216,9497346.550172672
83866.0,6.4483,2.258155,0.001736313,4.504,5.012,5.575,5.972,6.34,0.416,0.06374111267957357,223602260.28764775,207056215.32366002,56835565.74304257,22022224.134282608,9472449.21017566
83581.0,6.4551,2.245437,0.001736345,4.525,5.033,5.596,5.992,6.36,0.416,0.06324404519470099,222779994.71676868,206294795.4843518,56626561.0180822,21961458.469803967,9446311.992291274
83290.0,6.46182,2.232664,0.001736376,4.546,5.053,5.616,6.013,6.38,0.416,0.0627566337869005,221919869.99470332,205687676.11731926,56459910.75527839,21876668.12143133,9418511.780734379
83059.0,6.46709,2.222565,0.001736401,4.562,5.069,5.632,6.029,6.396,0.416,0.062377022501743574,221343202.53719458,205153188.65015337,56313197.47004106,21819820.744111624,9394037.409682153
82774.0,6.47338,2.210307,0.001736431,4.582,5.088,5.651,6.048,6.415,0.416,0.06192694279921347,220473394.79515335,204535299.71166754,56143591.03088966,21754102.89704222,9365744.05562147
82461.0,6.48019,2.196914,0.001736462,4.603,5.109,5.672,6.068,6.436,0.416,0.06144331522135137,219667693.16029045,203787842.51612794,55938418.95957176,21694576.586680662,9331517.725028047
82079.0,6.48823,2.180808,0.0017365,4.628,5.134,5.696,6.093,6.461,0.416,0.06087719595839873,218678551.90031672,202870206.60702395,55737846.7735517,21596888.116834044,9289498.850667335
81824.0,6.49348,2.170155,0.001736525,4.645,5.15,5.713,6.109,6.477,0.416,0.06051034657125346,217899477.7285036,202333722.41770706,55539272.581266284,21539775.792619918,9264933.048998281
81586.0,6.49837,2.160204,0.001736549,4.66,5.166,5.728,6.124,6.492,0.416,0.060170641315553296,217343266.21429956,201631449.16763327,55397502.70085057,21484793.231697235,9241283.325309621
81295.0,6.50415,2.148214,0.001736577,4.679,5.184,5.746,6.142,6.51,0.416,0.05977156682021782,216434350.559105,200973257.32118714,55216666.89997851,21414659.7491177,9211116.715088252
80957.0,6.51083,2.1343,0.001736609,4.7,5.205,5.766,6.163,6.53,0.416,0.05931364866113353,215578869.08570468,200178887.5834665,55049095.4705178,21330015.86228895,9183162.836639252
80622.0,6.51719,2.120736,0.001736641,4.72,5.225,5.786,6.182,6.55,0.416,0.058880927215598525,214766326.77635145,199424389.62969747,54841608.90492269,21269201.143931415,9148550.407461496
80267.0,6.52392,2.106339,0.001736675,4.742,5.246,5.808,6.204,6.571,0.416,0.058426468973779976,213745110.71984965,198659012.1157656,54580836.499775715,21168065.87732248,9113438.880832592
79907.0,6.53047,2.091977,0.001736708,4.763,5.267,5.828,6.224,6.592,0.416,0.05798753402410697,212836539.58597246,197814567.7994259,54398908.694651045,21097508.883132473,9074700.181876622
79499.0,6.53782,2.075738,0.001736746,4.787,5.29,5.852,6.247,6.615,0.416,0.05749891376664085,211736723.96997932,196973712.9814716,54117806.73071316,21007829.22915874,9036126.150376784
79075.0,6.54527,2.058994,0.001736786,4.812,5.314,5.875,6.271,6.639,0.416,0.05700784712042859,210497135.05958682,196000992.9408271,53900176.501965106,20904085.75906664,8991502.830527589
78661.0,6.55243,2.042719,0.001736824,4.835,5.338,5.898,6.294,6.662,0.416,0.056539848486581626,209510691.03885773,194902886.70513615,53647586.33340269,20806123.80628281,8949366.322579242
78356.0,6.55756,2.030843,0.001736853,4.852,5.354,5.915,6.31,6.678,0.416,0.05620690093180077,208706602.97246164,194333768.0312358,53441690.47315926,20745369.685141694,8923234.069846286
78038.0,6.56297,2.018366,0.001736883,4.87,5.372,5.932,6.328,6.695,0.416,0.05585790464961898,207848162.43775517,193534445.0516832,53270918.788929895,20660040.97013431,8894720.082032895
77713.0,6.56832,2.005761,0.001736913,4.888,5.389,5.95,6.345,6.713,0.416,0.05551491003443675,206964657.59413975,192889359.72389787,53044478.90020603,20591177.31489333,8856911.095978243
77315.0,6.57475,1.990416,0.001736951,4.91,5.411,5.971,6.366,6.733,0.416,0.05510546105027048,205838301.37090713,191839604.9819727,52804409.13123221,20497985.350651752,8824950.647640126
76752.0,6.58362,1.968845,0.001737005,4.94,5.44,6.0,6.395,6.762,0.416,0.05454558957630821,204360138.9554492,190637472.52712283,52473518.67729415,20369537.97686074,8769650.494228287
76393.0,6.58925,1.955078,0.001737041,4.959,5.459,6.018,6.413,6.781,0.416,0.05419318057843508,203435241.7302592,189774681.62152532,52284166.29872434,20296033.844423745,8729960.633722927
75965.0,6.59566,1.938906,0.001737083,4.981,5.48,6.04,6.435,6.802,0.416,0.05379471863538446,202318776.18002477,188907095.85877842,51997227.46748362,20184647.919345338,8690050.201570211
75598.0,6.60125,1.924904,0.001737121,5.001,5.499,6.058,6.453,6.821,0.416,0.05344962226561823,201199172.08612853,188034816.8824619,51804822.18086199,20109958.68767984,8649923.873548996
75165.0,6.60762,1.908555,0.001737166,5.023,5.521,6.08,6.474,6.842,0.416,0.05305907082963157,200076549.6484899,186985647.0359818,51515769.024454474,20016179.104006402,8609586.333712809
74723.0,6.61414,1.891792,0.001737214,5.045,5.543,6.101,6.496,6.864,0.416,0.05266227787826605,199028921.34349868,186006564.49579406,51293246.4558601,19911371.63994349,8564505.356690217
74033.0,6.62409,1.865722,0.001737292,5.08,5.577,6.135,6.53,6.897,0.416,0.052062454637784736,197181510.55750278,184449835.18412036,50863962.14288356,19744729.048852418,8500652.938636655
73598.0,6.63014,1.849434,0.001737343,5.102,5.598,6.156,6.55,6.918,0.416,0.05170108298173453,195936880.4641288,183454458.75494018,50589476.730840765,19656273.1411772,8454779.4925622
72934.0,6.63934,1.824486,0.001737423,5.134,5.629,6.187,6.582,6.949,0.416,0.051156360636669465,194319412.74408007,182107684.1428499,50218089.611866035,19494009.726413198,8392711.323444465
72522.0,6.64508,1.80891,0.001737476,5.155,5.649,6.207,6.601,6.968,0.416,0.05081941253337547,193132867.79901066,181162485.93530688,49957441.366786286,19410699.14924151,8356843.811618781
71821.0,6.65451,1.782607,0.001737569,5.189,5.682,6.24,6.634,7.001,0.416,0.050270666165095845,191287322.9595975,179596666.5191865,49525650.36288216,19242929.04247003,8284614.132112225
71384.0,6.66028,1.766234,0.00173763,5.21,5.703,6.26,6.654,7.021,0.416,0.049937826983800886,190132425.8614594,178512351.75232682,49271999.57468549,19144374.372656077,8242183.616023727
70842.0,6.66736,1.745912,0.001737708,5.236,5.728,6.285,6.678,7.046,0.416,0.04953243067190589,188684484.34997568,177316141.1987017,48941828.103015065,19033610.52919953,8186952.776646983
70292.0,6.67446,1.725275,0.001737792,5.262,5.753,6.31,6.703,7.07,0.416,0.049129194121128136,187256192.81366113,176136057.62564683,48616107.91200931,18906937.057909273,8139960.2731583705
69753.0,6.68123,1.705132,0.001737878,5.287,5.778,6.334,6.727,7.094,0.416,0.04874775731139314,185868669.14135054,174830931.49961203,48300339.93852076,18784134.031174656,8087090.167546777
69214.0,6.68808,1.684806,0.00173797,5.313,5.802,6.358,6.751,7.119,0.416,0.04836482718920245,184355538.4504971,173727380.5734538,47995463.19608328,18665566.63392198,8028645.555547338
68677.0,6.6947,1.66466,0.001738066,5.338,5.827,6.382,6.775,7.142,0.416,0.04799761306771427,182926316.51077518,172380553.75212306,47667259.8593216,18537927.460469764,7981091.417014661
68178.0,6.7009,1.645787,0.001738161,5.361,5.849,6.404,6.797,7.164,0.416,0.04765622530860777,181667060.6053779,171351642.4050974,47382741.77718686,18427277.60177497,7933453.586981792
67804.0,6.7055,1.631634,0.001738236,5.378,5.866,6.421,6.814,7.181,0.416,0.04740450765628328,180749119.0662838,170485823.41825685,47143322.55188256,18334166.811592527,7893366.811912616
67424.0,6.71014,1.617226,0.001738315,5.396,5.883,6.438,6.831,7.198,0.416,0.047151948085781235,179686806.12519827,169640003.01151788,46909433.4022962,18243206.6829503,7854205.956226615
66841.0,6.71712,1.595166,0.001738442,5.423,5.909,6.463,6.856,7.223,0.416,0.04677455240575162,178113234.04639876,168309361.13056618,46584365.79543042,18116787.00341329,7799778.781374082
66303.0,6.72342,1.574826,0.001738567,5.447,5.932,6.486,6.879,7.246,0.416,0.046436517276902255,176764964.0730065,167189219.94703403,46274335.10975943,17996215.223569978,7747869.289372151
65849.0,6.72884,1.557462,0.001738681,5.468,5.953,6.506,6.899,7.266,0.416,0.04614765533632039,175556207.095408,166045943.97461542,46000249.50875841,17889622.58526202,7701978.205132551
65373.0,6.73441,1.539295,0.001738805,5.49,5.974,6.527,6.919,7.286,0.416,0.045852671124188976,174255377.52333355,164967453.87150413,45701471.877409406,17789804.621267166,7659003.805896036
64892.0,6.74004,1.520838,0.00173894,5.512,5.995,6.548,6.94,7.307,0.416,0.045556425469752054,172988084.32398576,163918613.3315979,45410908.16127332,17676699.473276332,7610308.905790576
64280.0,6.74708,1.497337,0.001739123,5.54,6.022,6.574,6.966,7.333,0.416,0.04518867843356168,171338984.7900252,162505577.54320025,45060933.79438662,17540468.070794,7551657.5123488065
63907.0,6.75139,1.482911,0.001739244,5.557,6.038,6.59,6.982,7.349,0.416,0.04496500441053064,170359434.31413257,161725413.97595617,44844603.380478196,17456259.058721222,7515403.199404542
63471.0,6.75638,1.466029,0.00173939,5.577,6.057,6.609,7.001,7.368,0.416,0.0447074233207787,169182792.59466547,160756399.82098943,44575906.863454506,17351665.960426953,7470372.972543672
63053.0,6.76114,1.449795,0.001739539,5.596,6.076,6.627,7.019,7.386,0.416,0.04446308992576691,168080058.01896226,159708588.5298448,44326167.9179835,17254452.307042487,7428519.801184719
62497.0,6.76715,1.428395,0.001739747,5.621,6.099,6.651,7.042,7.409,0.416,0.044156499794244915,166542925.53304437,158539787.40857577,43961265.65129651,17128178.426664572,7374155.396909921
62063.0,6.77227,1.411175,0.001739927,5.641,6.119,6.67,7.061,7.428,0.416,0.0438969797401126,165442159.14081377,157491917.80227283,43710944.15454216,17030648.221450567,7332165.941217368
61541.0,6.77808,1.390684,0.001740157,5.665,6.142,6.692,7.084,7.45,0.416,0.04360433226908478,164004660.4226899,156267358.6713693,43411039.69612796,16898228.50064327,7281859.334985543
60891.0,6.7853,1.365022,0.00174047,5.695,6.17,6.72,7.111,7.478,0.416,0.04324338082699482,162209464.03072774,154841821.48081806,43015025.76146205,16759504.65380114,7215431.122551141
60095.0,6.79408,1.333383,0.001740902,5.731,6.205,6.755,7.145,7.512,0.416,0.04280846351193391,160123911.06530067,152991841.29282027,42501101.65049548,16574528.33416628,7135793.6916605085
59473.0,6.80091,1.308476,0.001741275,5.76,6.232,6.781,7.172,7.539,0.416,0.042473166520994525,158374840.06190956,151599675.4337865,42153164.89056048,16423706.615299324,7070860.762749483
58823.0,6.8079,1.282399,0.001741707,5.789,6.261,6.809,7.199,7.566,0.416,0.04213273389012113,156702595.3073505,149998968.13748989,41746511.24282017,16280254.077570423,7009100.470502253
58039.0,6.8163,1.250691,0.001742297,5.825,6.295,6.843,7.233,7.6,0.416,0.041727238135347094,154552555.09681004,148213673.50993407,41249642.34321103,16086485.743689094,6925677.833871067
57428.0,6.82274,1.225869,0.001742811,5.853,6.322,6.869,7.259,7.625,0.416,0.041419002961960764,152867861.19229087,146733160.34597513,40875227.92330659,15940472.0600331,6869138.695219415
56791.0,6.82955,1.19968,0.001743411,5.883,6.35,6.897,7.286,7.653,0.416,0.04109553515982973,151051898.92592406,145257401.7233228,40464128.1424633,15794692.615802106,6800052.807368581
56144.0,6.83672,1.172603,0.001744109,5.914,6.379,6.925,7.315,7.681,0.416,0.04075769737398209,149243762.51766098,143783241.90520495,40090381.34470127,15634398.538409088,6737244.140086295
55596.0,6.84233,1.149952,0.001744755,5.939,6.403,6.949,7.338,7.705,0.416,0.040495301833651146,147742753.68712062,142468309.63621446,39723745.18176765,15505692.906207573,6675630.424840486
54947.0,6.8491,1.122783,0.001745627,5.969,6.432,6.977,7.366,7.732,0.416,0.040180898167623165,145974228.73709896,140892628.52395025,39320604.63073619,15348331.772363635,6613970.984519872
54202.0,6.85712,1.091055,0.001746804,6.005,6.466,7.01,7.398,7.765,0.416,0.03981160077242569,143845469.9093656,139093959.95170316,38854398.2533232,15180328.803732311,6535552.163599723
53777.0,6.86167,1.072826,0.001747575,6.025,6.485,7.029,7.417,7.784,0.416,0.039603597711209075,142707299.95974767,138120541.23607922,38582484.22875128,15074092.586343713,6489814.528441519
53310.0,6.86629,1.053056,0.0017485,6.047,6.505,7.049,7.437,7.804,0.416,0.03939350653094092,141340358.7514476,137049757.5236939,38283372.3419473,14957230.223396089,6439502.04319298
52877.0,6.87122,1.03396,0.001749489,6.069,6.526,7.069,7.457,7.824,0.416,0.03917054736266556,140086469.21019068,135959097.01001486,38013703.88149852,14851871.343021238,6394142.125928302
52372.0,6.87647,1.01204,0.001750739,6.093,6.549,7.092,7.479,7.846,0.416,0.03893450345381077,138690332.48787418,134728126.77225402,37669528.76461223,14730964.347509103,6342088.314292828
51898.0,6.88106,0.99165,0.001752063,6.115,6.57,7.112,7.5,7.866,0.416,0.038729299358314595,137352380.05277425,133551346.63719419,37374912.736233175,14602297.033342946,6292486.396454649
51476.0,6.88573,0.972801,0.001753449,6.137,6.59,7.132,7.519,7.886,0.416,0.03852162865341246,136052394.37947288,132531243.09035598,37089432.41720252,14504113.126055947,6244422.577907822
51000.0,6.89044,0.951948,0.001755216,6.16,6.612,7.153,7.54,7.907,0.416,0.03831330706773857,134653048.24259546,131288979.16678411,36775635.589704156,14381400.41820339,6191591.357077468
50588.0,6.89506,0.933244,0.001757019,6.181,6.632,7.173,7.559,7.926,0.416,0.0381100606869291,133486144.45717384,130271157.34789093,36490531.35213252,14283057.298036424,6149251.918973576
50153.0,6.8993,0.913998,0.001759188,6.202,6.652,7.192,7.578,7.945,0.416,0.037924480494301374,132213617.85816161,129148174.4005154,36209304.85558307,14172980.135136764,6101860.6503486885
49749.0,6.90376,0.895488,0.001761634,6.223,6.671,7.211,7.598,7.964,0.416,0.037730246308604706,131019575.8967357,128217785.42809159,35948451.474626176,14057923.58938023,6057902.5852292515
49366.0,6.90791,0.877911,0.00176441,6.243,6.69,7.229,7.616,7.982,0.416,0.03755040628819251,129863226.62927638,127203268.73547094,35696874.084240146,13959542.27987212,6015507.676378181
48972.0,6.91194,0.859958,0.001767827,6.263,6.709,7.248,7.634,8.0,0.416,0.03737658687914701,128681522.10876468,126161914.71267618,35404640.37202208,13858019.829037389,5971759.173019185
48611.0,6.91594,0.843105,0.001771802,6.282,6.727,7.265,7.651,8.018,0.416,0.03720485706161295,127619250.38286684,125235735.73124954,35177112.471448265,13768961.272738626,5927919.335610365
48234.0,6.92,0.825524,0.001777083,6.302,6.745,7.283,7.669,8.036,0.416,0.037031358146968014,126466700.8761558,124333532.13434517,34923695.0485766,13669769.086791266,5885214.351162262
47866.0,6.92441,0.807812,0.00178423,6.323,6.765,7.302,7.688,8.054,0.416,0.03684381902027198,125310132.53250618,123309992.54515727,34668111.7120298,13569729.12285942,5847527.667338449
47511.0,6.92854,0.790751,0.001793958,6.343,6.783,7.321,7.706,8.072,0.416,0.03666904845369225,124198453.84438051,122441395.71542743,34392218.18831023,13474143.814214686,5806337.623540946
47223.0,6.93283,0.775891,0.001806479,6.361,6.801,7.338,7.722,8.089,0.416,0.036488384892368,123369041.14739627,121623716.87080914,34194022.04379655,13408839.067473492,5772876.7480478445
46957.0,6.93722,0.761693,0.001824823,6.38,6.818,7.355,7.739,8.106,0.416,0.036304431493811753,122460545.39947034,120950668.06192215,34004797.060382366,13334636.408690143,5740930.447448778
46740.0,6.94206,0.748805,0.001851342,6.398,6.835,7.372,7.756,8.123,0.416,0.036102696491834646,121796887.27506275,120406039.51650214,33851676.92093179,13274591.898417203,5715079.622074709
46584.0,6.9474,0.737654,0.001886566,6.415,6.853,7.389,7.773,8.14,0.416,0.03588142153007492,121388121.11217517,119891466.23025362,33738066.29924957,13230040.64496888,5695899.073047732
46460.0,6.95429,0.726139,0.001937599,6.436,6.873,7.409,7.793,8.16,0.416,0.0355979214447608,120966799.20243561,119585430.55422872,33651946.308792375,13196269.563840853,5681359.686899578
46397.0,6.95946,0.718606,0.001977549,6.451,6.887,7.423,7.807,8.174,0.416,0.03538666546171808,120735834.80670197,119467086.23015483,33618643.61613789,13183210.250556685,5675737.290685836
46359.0,6.96476,0.711891,0.002018941,6.465,6.902,7.437,7.821,8.188,0.416,0.03517139875005987,120652462.24585496,119274683.1380811,33595428.69891826,13174106.756134007,5671817.984099024
46327.0,6.97024,0.705207,0.002065076,6.48,6.916,7.452,7.836,8.203,0.416,0.03495019799139733,120508086.16531813,119241730.87793016,33555227.477747954,13158342.25483317,5665030.929489305
46304.0,6.97614,0.698446,0.002117229,6.495,6.932,7.467,7.851,8.218,0.416,0.03471359884145548,120480341.34740183,119104527.75755847,33547501.9905534,13155312.783354936,5663726.6580778975
46292.0,6.98269,0.691439,0.002178572,6.512,6.948,7.484,7.868,8.235,0.416,0.03445280930499931,120411007.24577856,119145672.10904573,33528196.05328411,13147742.155788593,5660467.293145114
46294.0,6.98817,0.686038,0.00223252,6.526,6.962,7.497,7.882,8.249,0.416,0.03423612791537135,120377741.05104722,119112755.49103515,33549819.449934397,13144109.802228544,5658903.464292967
46308.0,6.99396,0.680773,0.002292954,6.54,6.976,7.512,7.896,8.263,0.416,0.03400866939946082,120430416.77128167,119164877.67018454,33533600.595537107,13149861.49223896,5661379.72620918
46339.0,7.00027,0.675628,0.002362006,6.555,6.991,7.527,7.911,8.278,0.416,0.033762503354765154,120516410.85652289,119249968.08938977,33557545.47080507,13159251.232309591,5665422.269478652
46381.0,7.00683,0.670636,0.002437045,6.57,7.007,7.542,7.927,8.294,0.416,0.033508473239700576,120671910.692442,119293909.49501689,33600844.07866662,13164100.172778135,5667509.87270386
46451.0,7.01319,0.666895,0.002515245,6.584,7.021,7.557,7.941,8.308,0.416,0.033264012895323616,120883267.15212779,119502852.39008005,33628708.394831225,13187157.05147925,5677436.497840191
46533.0,7.02034,0.662818,0.002607482,6.6,7.037,7.573,7.957,8.324,0.416,0.032991316057843306,121092205.51879163,119709404.80530132,33686833.291440815,13209950.140383838,5687249.554160107
46629.0,7.02581,0.660923,0.002684178,6.611,7.049,7.584,7.969,8.336,0.416,0.032784203764611886,121390916.20913607,119894226.86506557,33769932.09358813,13230345.281419745,5696030.227480659
46736.0,7.03075,0.659967,0.002757301,6.62,7.059,7.594,7.979,8.346,0.416,0.03259827659089092,121766041.9348773,120154010.56540741,33843103.906351246,13259012.450339248,5708372.238004813
46864.0,7.03619,0.659282,0.002841961,6.63,7.069,7.605,7.989,8.356,0.416,0.032394750569511896,122170454.43329343,120553069.1439351,33924244.71267136,13303048.622217394,5727331.030144026
47029.0,7.0417,0.659877,0.002934481,6.64,7.079,7.615,8.0,8.367,0.416,0.032189900950566,122595968.6199542,120972950.05052689,34042401.3280653,13337092.96574166,5741988.063325262
47245.0,7.04806,0.661474,0.003048883,6.65,7.09,7.626,8.011,8.378,0.416,0.03195506022190776,123263980.85257037,121520142.88309367,34196384.164743245,13397420.1849678,5767960.602736951
47466.0,7.05508,0.662566,0.003178433,6.661,7.103,7.639,8.024,8.391,0.416,0.031697837915818136,124009852.03480352,122030466.49855703,34339991.81684676,13453682.626275592,5792183.142628716
47665.0,7.0623,0.662606,0.003315195,6.674,7.116,7.653,8.038,8.405,0.416,0.03143544700850549,124587992.86124524,122599379.3195536,34468325.642946616,13503961.105541684,5813829.421059078
47734.0,7.07047,0.656951,0.003458738,6.693,7.135,7.672,8.057,8.424,0.416,0.031141149564047316,124751618.65443921,122760393.39663766,34513594.10737782,13521696.332640352,5821464.927729271
47658.0,7.07927,0.645379,0.003603748,6.717,7.159,7.695,8.08,8.448,0.416,0.03082723977219255,124522029.20510495,122534468.54352516,34481820.54697035,13509248.123569405,5810751.263718377
47428.0,7.08857,0.627676,0.003745554,6.747,7.188,7.724,8.109,8.476,0.416,0.03049893261058421,123750279.73212463,121887247.98522736,34299689.40125421,13437892.992097907,5785385.267619116
47191.0,7.09404,0.613511,0.003819064,6.767,7.207,7.743,8.127,8.494,0.416,0.03030746695753134,123031463.27222015,121290914.7712677,34131878.21217124,13384469.99394857,5762385.186681802
46852.0,7.10333,0.591689,0.003957983,6.799,7.238,7.774,8.158,8.525,0.416,0.02998504054034475,122041121.3205949,120425448.24123757,33888331.543771505,13288965.637139983,5721267.914859594
46667.0,7.10826,0.579886,0.004033808,6.817,7.255,7.79,8.174,8.542,0.416,0.029815331360119136,121404892.65937416,119908030.99265553,33773820.22451414,13244061.18426921,5696686.04494635
46329.0,7.11755,0.557968,0.004184765,6.849,7.287,7.821,8.205,8.572,0.416,0.029498140534467324,120427643.79038277,118942831.11393838,33532828.46473813,13149558.708974354,5661249.369624308
46114.0,7.12265,0.544787,0.004267089,6.868,7.305,7.839,8.223,8.59,0.416,0.029325446978063194,119736398.02100645,118369079.81993055,33371074.254390176,13086128.435335819,5633940.879309255
45904.0,7.1278,0.531714,0.004353489,6.887,7.323,7.857,8.24,8.608,0.416,0.0291520862594399,119062826.77668625,117811658.95037809,33213923.98121862,13036505.08613375,5607409.658244349
45700.0,7.13282,0.518956,0.004440536,6.906,7.34,7.874,8.258,8.625,0.416,0.02898408804921933,118357610.67025107,117329784.09341125,33078071.93558608,12971230.546628589,5584474.154652454
45477.0,7.13791,0.505364,0.004528936,6.925,7.359,7.892,8.276,8.643,0.416,0.028814735695448835,117675537.12732765,116653633.72949381,32917753.392142776,12908363.255211163,5557408.04378259
45270.0,7.14281,0.492538,0.004617998,6.943,7.376,7.909,8.293,8.66,0.416,0.028652639810672568,117053981.18684173,116144399.12559256,32774055.6900307,12852013.658210833,5533147.980950293
45061.0,7.14769,0.47962,0.004709215,6.962,7.394,7.927,8.31,8.677,0.416,0.028492111835926044,116323159.3898333,115525610.30128853,32599443.573210414,12795320.787378255,5508740.129221848
44786.0,7.15294,0.463743,0.004801649,6.983,7.414,7.947,8.329,8.697,0.416,0.028320416776701784,115482503.26059,114796400.69776167,32393672.51291314,12726271.331720887,5473968.3916384615
44567.0,7.15767,0.450496,0.004892988,7.002,7.432,7.964,8.346,8.714,0.416,0.028166613881501937,114721862.5513406,114145362.45726296,32239640.272404205,12665757.782793451,5447939.616558912
44358.0,7.16236,0.437642,0.004987934,7.02,7.449,7.981,8.363,8.731,0.416,0.028014936366897288,114060741.16845609,113592137.39972104,32083385.331678614,12604371.017467551,5421535.243722573
44099.0,7.16732,0.422502,0.005084238,7.041,7.469,8.0,8.382,8.749,0.416,0.02785541546368991,113160846.96182626,112799784.90351312,31888947.633289743,12527983.664171092,5393644.090356238
43878.0,7.17197,0.409128,0.005181947,7.059,7.486,8.017,8.399,8.766,0.416,0.02770668966669993,112498359.47097234,112242743.00337718,31731469.673573967,12466116.420087907,5367008.527572881
