teff,logg,logL,age,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,mass,radius,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z
41368.0,6.74274,0.662896,0.013576103,6.253,6.664,7.193,7.574,7.941,0.35153,0.04174785555011968,104099136.19204256,105404513.4698683,29853216.03681264,11739027.361576227,5053976.541841626
41009.0,6.74707,0.643425,0.013577801,6.277,6.687,7.215,7.596,7.962,0.35153,0.04154025633309776,102843565.71812876,104229152.85650982,29547526.022254176,11618822.441589134,5006834.335007638
40671.0,6.75113,0.624991,0.0135795,6.301,6.708,7.236,7.616,7.982,0.35153,0.04134653997568966,101539992.21644664,103192755.17377636,29253721.585964136,11513891.030117612,4961616.827259531
40281.0,6.75588,0.603501,0.013581612,6.328,6.733,7.26,7.64,8.006,0.35153,0.04112104777976655,100135282.1301796,101952811.82181613,28928846.948496997,11386024.523859428,4906516.027066617
40011.0,6.75912,0.58858,0.013583144,6.348,6.751,7.277,7.657,8.023,0.35153,0.04096794427687296,99043761.51878445,101027407.36428696,28692680.593681272,11293072.464192836,4866460.714560721
39718.0,6.76262,0.572304,0.013584919,6.368,6.769,7.295,7.674,8.041,0.35153,0.04080319511900928,98022804.94213247,100170353.86161603,28449269.79016352,11207586.8988314,4825176.697581176
39404.0,6.7664,0.554737,0.013586937,6.391,6.79,7.315,7.694,8.06,0.35153,0.0406260100966597,96807081.14064635,99110395.21974303,28174169.548425075,11099211.186979543,4782921.155895479
39141.0,6.76961,0.539893,0.013588729,6.411,6.808,7.332,7.711,8.077,0.35153,0.04047614771001662,95745225.37584397,98204006.85945854,27942233.903790295,11007840.163703594,4743547.150581047
38853.0,6.77306,0.523617,0.013590786,6.432,6.827,7.351,7.729,8.096,0.35153,0.040315696962146284,94660136.36753735,97270065.41995265,27676497.189070873,10913200.013589036,4698434.986669877
38498.0,6.77712,0.503616,0.013593464,6.459,6.851,7.374,7.752,8.118,0.35153,0.04012769114197869,93202406.4422379,96037137.73115727,27350868.64591506,10784800.476707023,4647433.902570065
38136.0,6.78132,0.483002,0.013596417,6.487,6.876,7.398,7.776,8.142,0.35153,0.03993412491774617,91712203.022825,94763088.77115114,27012894.585031193,10651532.942862883,4590005.667691113
37843.0,6.78401,0.466915,0.013598857,6.508,6.894,7.416,7.793,8.16,0.35153,0.03981064116521916,90514285.1329159,93784098.46838126,26733826.41417022,10551206.307852715,4542586.666299317
37566.0,6.78651,0.451648,0.013601202,6.528,6.912,7.433,7.81,8.176,0.35153,0.039696221670985465,89375220.3986913,92774625.08156873,26470437.772836838,10447253.067085784,4501976.48047064
37284.0,6.78935,0.435719,0.013603817,6.55,6.932,7.452,7.828,8.195,0.35153,0.039566640052907366,88157065.59489202,91678860.76703317,26181897.83159887,10342894.978343103,4452902.867095697
36980.0,6.79299,0.417855,0.013606961,6.575,6.954,7.473,7.849,8.216,0.35153,0.03940117489176437,86875461.72272466,90596038.56282133,25896503.108373493,10230152.668038547,4404364.178667617
36707.0,6.7963,0.401679,0.013609978,6.599,6.975,7.493,7.869,8.235,0.35153,0.03925131147783853,85626289.68040138,89540436.65940925,25618348.175946325,10120270.364154138,4361071.648485994
36448.0,6.79943,0.386243,0.013613045,6.621,6.995,7.512,7.888,8.254,0.35153,0.039110122128219446,84515648.02550925,88541975.5965205,25356022.22696963,10016641.140718445,4316415.285363447
36171.0,6.80274,0.369678,0.01361652,6.646,7.016,7.533,7.908,8.274,0.35153,0.03896136574120073,83223720.27726993,87510307.11019142,25060580.331823226,9909052.169034358,4270052.570019087
35887.0,6.80614,0.352585,0.013620358,6.671,7.039,7.555,7.929,8.295,0.35153,0.03880915368266145,81968526.06164333,86349376.88676372,24750907.311470456,9795624.186816012,4221173.682440186
35577.0,6.80982,0.333839,0.01362486,6.7,7.064,7.578,7.952,8.319,0.35153,0.03864507656860622,80487256.78854173,85101890.52301715,24438307.426705495,9671907.065925602,4164023.97919761
35331.0,6.81272,0.318882,0.013628695,6.723,7.084,7.598,7.971,8.338,0.35153,0.03851626553510304,79328113.37498668,84108368.34032995,24153002.360195898,9567800.581540491,4119203.2531076344
35068.0,6.81583,0.302797,0.013633095,6.748,7.105,7.619,7.992,8.358,0.35153,0.038378603880189203,78079518.37661944,83090085.90273035,23860587.008382484,9451965.219484495,4073082.6408721926
34781.0,6.81919,0.285154,0.013638265,6.776,7.13,7.642,8.014,8.381,0.35153,0.03823042905848816,76682652.2879898,81829370.07272749,23541879.032784864,9334307.73944873,4018678.1150129526
34540.0,6.82201,0.270257,0.013642958,6.8,7.15,7.662,8.034,8.4,0.35153,0.038106509697794284,75494815.09768945,80859156.75719303,23262753.768958226,9223635.133120906,3974689.630576399
34289.0,6.82492,0.254675,0.013648202,6.826,7.172,7.683,8.054,8.42,0.35153,0.03797905655256743,74203967.37038286,79769929.4520816,22970535.71204045,9116163.692235028,3928377.562123192
34032.0,6.82796,0.238574,0.013654028,6.852,7.195,7.705,8.076,8.442,0.35153,0.03784636487937303,72957026.59745736,78646465.22234453,22667891.425848886,8996055.267772095,3876619.9088370944
33796.0,6.83062,0.223821,0.013659796,6.877,7.217,7.725,8.096,8.462,0.35153,0.03773064001739289,71734343.12059969,77542394.52214108,22390878.008248203,8886118.79561273,3829245.5982092917
33553.0,6.83342,0.208485,0.013666251,6.904,7.239,7.746,8.116,8.482,0.35153,0.03760920663708079,70425043.80253838,76478472.98390968,22104012.820392206,8780355.800422763,3783669.740728667
33313.0,6.83622,0.193215,0.013673268,6.93,7.261,7.768,8.137,8.503,0.35153,0.03748816408146312,69203351.18844737,75429148.99643096,21800734.39488213,8667864.525395343,3735194.503153829
33048.0,6.8393,0.176264,0.013681751,6.96,7.287,7.792,8.161,8.526,0.35153,0.03735546717169277,67796476.8681954,74168450.83792849,21475887.674362455,8538707.070697678,3682927.9421019033
32801.0,6.84193,0.1606,0.013690365,6.988,7.31,7.814,8.182,8.548,0.35153,0.03724252964318138,66471752.01939563,73054876.00425935,21172937.903119642,8426012.806869186,3630974.6913454374
32538.0,6.84461,0.143936,0.013700502,7.018,7.335,7.838,8.205,8.571,0.35153,0.037127796251680376,65060459.43201082,71833860.66902633,20838244.23118156,8300459.117814983,3576870.540567388
32237.0,6.84806,0.12434,0.01371404,7.054,7.365,7.867,8.233,8.599,0.35153,0.03698061864184362,63440577.217284314,70433489.93849398,20450838.720695537,8153650.933136489,3513607.3085657074
32003.0,6.85087,0.108869,0.013726224,7.083,7.39,7.89,8.256,8.621,0.35153,0.03686117476956318,62169464.387219176,69277021.60119344,20152137.7815126,8034560.30684188,3465478.603677291
31704.0,6.85448,0.088952,0.013744257,7.121,7.421,7.919,8.284,8.649,0.35153,0.036708291528985214,60532293.029965684,67888968.16838214,19784775.3704989,7895363.232781637,3405439.912892995
31471.0,6.85729,0.073333,0.013760699,7.151,7.446,7.943,8.307,8.672,0.35153,0.03658972724731412,59264841.29962579,66774279.08784264,19477854.790630314,7780045.105978616,3355700.725458953
31210.0,6.86047,0.055688,0.013782455,7.185,7.474,7.969,8.333,8.697,0.35153,0.03645601314049538,57859826.33355682,65552492.26779016,19156718.777527813,7651773.656481309,3303415.6489819465
30958.0,6.86352,0.038553,0.013807655,7.218,7.501,7.995,8.358,8.722,0.35153,0.036328224447688094,56523250.080440365,64393081.414198756,18835238.50002006,7530297.164343738,3250971.945975797
30723.0,6.86668,0.022155,0.013836892,7.25,7.528,8.02,8.382,8.746,0.35153,0.03619629942204188,55282430.14008563,63270200.0988616,18540913.33047112,7419456.875219893,3203120.0933116293
30480.0,6.86931,0.005731,0.013872765,7.282,7.554,8.045,8.406,8.769,0.35153,0.03608686642849385,54002905.39150883,62148293.486531295,18228927.75750236,7301332.3046803605,3155028.0287635233
30225.0,6.87196,-0.011513,0.013921425,7.315,7.581,8.07,8.43,8.793,0.35153,0.035976935876796755,52706857.790447325,60992889.456475906,17923017.29223915,7185419.279005337,3104940.0681499303
29973.0,6.87522,-0.029323,0.013989524,7.35,7.609,8.097,8.456,8.818,0.35153,0.035842159827991056,51419414.33960269,59887917.0127293,17614532.603833653,7068253.46708602,3057125.1776660336
29774.0,6.87852,-0.044192,0.014069117,7.379,7.634,8.119,8.478,8.839,0.35153,0.0357062443032359,50446045.3271436,58971097.165797666,17392864.909398343,6979303.9908227455,3021434.7639678614
29596.0,6.88176,-0.057848,0.014171725,7.406,7.656,8.14,8.498,8.859,0.35153,0.035573301409677405,49575502.59651462,58220939.32298502,17187437.17871771,6903226.368658843,2988499.735966748
29406.0,6.88588,-0.073161,0.014341632,7.437,7.682,8.165,8.522,8.882,0.35153,0.03540496522166344,48639278.685371816,57385108.61249379,16956301.25189929,6816667.565428051,2953746.512039862
29266.0,6.8896,-0.08517,0.014538614,7.461,7.702,8.184,8.54,8.901,0.35153,0.035253656787495265,47985179.72682296,56822352.23788244,16805487.83403114,6762263.893950691,2927475.180787866
29106.0,6.8938,-0.098895,0.014863972,7.488,7.726,8.206,8.562,8.922,0.35153,0.03508360171977157,47261459.13576719,56120199.72552762,16628425.300425196,6691016.716254946,2899300.442326518
29017.0,6.89875,-0.109159,0.015183858,7.509,7.745,8.225,8.58,8.94,0.35153,0.03488423248048182,46887505.249021,55778805.28513915,16527270.066164656,6656441.42816899,2884318.5416240953
28949.0,6.9035,-0.117988,0.015509491,7.528,7.762,8.242,8.596,8.956,0.35153,0.034693983860168205,46580819.60029205,55516133.055263646,16449440.237077395,6631199.820686277,2873381.0403678403
28884.0,6.90868,-0.127072,0.015896521,7.548,7.781,8.259,8.614,8.973,0.35153,0.034487695241173004,46279336.69917603,55207643.24421745,16388195.034026613,6600428.257098271,2862682.755032689
28830.0,6.91381,-0.13545,0.016303807,7.566,7.798,8.276,8.63,8.989,0.35153,0.03428460672735604,46059277.98498735,54995759.98954244,16325298.233909681,6581154.930569574,2854323.6884181015
28787.0,6.91833,-0.142566,0.0166943,7.582,7.812,8.29,8.644,9.003,0.35153,0.034106658449239526,45860324.75107655,54859166.88874324,16284751.051587528,6564809.300306826,2847234.3978371583
28755.0,6.92408,-0.150249,0.017186217,7.599,7.829,8.306,8.66,9.019,0.35153,0.033881620374922795,45749581.51264082,54726693.30003401,16260396.215576224,6554991.228575304,2842976.185560815
28740.0,6.92853,-0.155601,0.017583185,7.612,7.841,8.318,8.672,9.031,0.35153,0.03370848020033806,45670642.96497899,54682606.56341242,16247297.163503248,6549710.6578990305,2840685.9404398985
28735.0,6.93385,-0.16123,0.018095012,7.626,7.855,8.332,8.686,9.045,0.35153,0.033502650910187004,45641207.50320039,54647362.74657615,16236825.519934935,6545489.264346927,2838855.07279721
28676.0,6.9398,-0.170742,0.018572666,7.646,7.875,8.351,8.704,9.063,0.35153,0.033273935630126455,45426275.00889926,54390018.67912841,16175254.54677127,6526676.917968733,2830695.938653051
28642.0,6.94417,-0.177181,0.019106227,7.661,7.888,8.364,8.717,9.076,0.35153,0.033106949938316296,45256100.04239771,54286170.698682606,16144370.800843688,6514215.399598019,2825291.232723099
28684.0,6.94896,-0.179419,0.019706967,7.668,7.897,8.373,8.727,9.085,0.35153,0.0329248778267704,45463945.85091922,54435122.92332922,16188668.269524118,6526075.816491774,2833043.362021821
28732.0,6.95291,-0.180468,0.020196831,7.673,7.903,8.38,8.733,9.092,0.35153,0.03277548840887725,45668539.80257289,54629749.35727528,16231592.229351098,6549409.039521617,2840555.125030051
28798.0,6.9578,-0.181368,0.020835314,7.678,7.91,8.387,8.741,9.1,0.35153,0.03259148672484256,45973453.165965945,54893283.32567495,16309893.447349943,6574944.857983519,2851630.3074726323
28890.0,6.96357,-0.1816,0.021642506,7.683,7.917,8.395,8.749,9.109,0.35153,0.03237570037096658,46374274.22232807,55269967.341920845,16406695.723577239,6613968.388724315,2865914.447407769
28988.0,6.96943,-0.181575,0.022512229,7.687,7.924,8.402,8.757,9.117,0.35153,0.03215801045846075,46831398.36062431,55660769.741336055,16522704.043531181,6654602.439509776,2883521.685053682
29045.0,6.9734,-0.182134,0.023119981,7.691,7.929,8.408,8.763,9.123,0.35153,0.03201136343582931,47087661.828768216,55913825.657547146,16582542.681737142,6678702.75303795,2893964.6494992333
29085.0,6.97766,-0.184008,0.023769886,7.698,7.937,8.416,8.771,9.131,0.35153,0.03185474787877598,47246226.29676348,56050463.460342966,16623065.793331714,6695023.640742729,2901036.6923513566
29096.0,6.98234,-0.18803,0.024466881,7.708,7.948,8.427,8.782,9.142,0.35153,0.031683574491996054,47320260.39170404,56086612.18131491,16633786.535498107,6699341.473755135,2902907.662891955
29066.0,6.98731,-0.194787,0.02518111,7.724,7.962,8.441,8.796,9.157,0.35153,0.031502801166921265,47164705.36557565,56005310.32078562,16609674.58185372,6689630.262737852,2896031.102887224
28993.0,6.99263,-0.204478,0.025919062,7.744,7.981,8.46,8.814,9.174,0.35153,0.031310440100405644,46874551.54224797,55712058.82067262,16522704.04353122,6660734.378289268,2886178.730099245
28869.0,6.99857,-0.217863,0.026714932,7.772,8.006,8.483,8.837,9.197,0.35153,0.031097048580658825,46310250.031342395,55193661.7823361,16399141.900443135,6610923.244944898,2864594.948879976
28711.0,7.00476,-0.233583,0.027536471,7.804,8.034,8.51,8.863,9.222,0.35153,0.03087622322773934,45610740.7748397,54560608.84146726,16225987.004049527,6547147.344381672,2839574.201456297
28526.0,7.01115,-0.251204,0.028391372,7.839,8.065,8.539,8.891,9.25,0.35153,0.030649907778003832,44818480.23163872,53810770.17085057,16032495.393277466,6475034.919485343,2808298.201303999
28294.0,7.01838,-0.272626,0.02937362,7.881,8.101,8.573,8.924,9.282,0.35153,0.030395841563838028,43841673.7359545,52929672.639293395,15799055.466772387,6386635.267731788,2772510.641874295
28173.0,7.02204,-0.283726,0.029882157,7.902,8.12,8.591,8.941,9.299,0.35153,0.03026803114093917,43365776.35828997,52451656.44731815,15670798.407855244,6340625.674088082,2752537.3566218996
28054.0,7.02562,-0.294657,0.03039201,7.923,8.138,8.608,8.958,9.315,0.35153,0.030143534337929243,42887143.971798524,52016270.182234794,15555039.697712965,6293788.070130396,2734722.2354019443
27925.0,7.02936,-0.306408,0.030935298,7.946,8.157,8.626,8.975,9.332,0.35153,0.03001402031221915,42351337.05294713,51555999.16275924,15431605.908914514,6249598.464225806,2715521.3508957443
27788.0,7.03324,-0.318836,0.031508224,7.969,8.178,8.645,8.994,9.35,0.35153,0.029880246238709038,41835708.25813573,51022203.191631824,15299989.183932565,6196295.412866902,2694841.46911615
27658.0,7.03695,-0.330685,0.032070206,7.992,8.197,8.663,9.011,9.367,0.35153,0.02975289106137746,41310183.65780725,50567235.08898443,15177530.832646422,6152365.312139295,2675735.753636966
27516.0,7.04087,-0.343545,0.032675112,8.016,8.218,8.682,9.03,9.385,0.35153,0.029618916821793396,40773418.58890029,50048285.90159569,15049467.166499797,6100453.412500734,2655603.4354188503
27365.0,7.04493,-0.357173,0.033316025,8.041,8.239,8.703,9.05,9.404,0.35153,0.02948079372907382,40219542.46460786,49550633.12296645,14899823.497043852,6045359.258991778,2634045.1918268
27219.0,7.04885,-0.370386,0.033952838,8.066,8.26,8.722,9.069,9.423,0.35153,0.02934804471607743,39660403.265126176,49042116.87230507,14774103.046002837,5994350.245838335,2611819.871530584
27058.0,7.05308,-0.384915,0.034651477,8.092,8.283,8.744,9.089,9.443,0.35153,0.02920546814636666,39100933.4877297,48484085.44894302,14619453.013260653,5942540.016179003,2589245.450313434
26893.0,7.05732,-0.399785,0.035372074,8.119,8.306,8.765,9.11,9.463,0.35153,0.029063249626986434,38514753.776620194,47933507.348038666,14480085.418983037,5885889.64046373,2566925.2487702393
26730.0,7.0615,-0.414524,0.036105868,8.146,8.329,8.787,9.13,9.483,0.35153,0.02892372156371952,37932120.87148451,47382634.9254433,14326863.521652976,5834345.112532863,2544445.902696173
26569.0,7.06561,-0.429133,0.036851236,8.172,8.352,8.808,9.15,9.503,0.35153,0.028787183231992062,37386699.36857615,46830544.56465686,14186038.161565093,5782319.900762397,2521756.9231495596
26408.0,7.06967,-0.443746,0.037608253,8.199,8.374,8.828,9.17,9.522,0.35153,0.028652938796160352,36810958.48578091,46322203.266212106,14057921.821465582,5730098.860995516,2501285.2483113334
26247.0,7.07367,-0.458375,0.03837718,8.225,8.396,8.849,9.19,9.541,0.35153,0.028521290500739774,36272469.63204388,45813050.22226621,13916214.807605626,5677564.998868002,2480637.0266075144
26085.0,7.07763,-0.473082,0.03915832,8.251,8.418,8.87,9.21,9.56,0.35153,0.0283915545235919,35738566.263623305,45305320.59559291,13774667.480130801,5624994.6650696695,2459932.6782914847
25925.0,7.08153,-0.487673,0.039951964,8.277,8.44,8.89,9.229,9.579,0.35153,0.0282643610473239,35207657.09610529,44797028.58876681,13645238.275608605,5577275.719231326,2439064.1439672895
25764.0,7.0854,-0.502363,0.040758535,8.302,8.462,8.91,9.249,9.598,0.35153,0.028138709254550823,34714197.1645618,44291379.59449025,13516091.519940749,5524489.021772794,2418205.595776099
25604.0,7.08921,-0.516996,0.041578264,8.328,8.484,8.93,9.268,9.617,0.35153,0.02801555123715324,34191419.05301487,43785388.54898087,13386317.571099056,5476487.678413077,2397194.219581881
25443.0,7.09298,-0.531729,0.042411471,8.353,8.505,8.95,9.287,9.635,0.35153,0.02789421680659707,33704440.780355945,43321073.30276309,13256568.607788524,5428403.413086596,2378336.0663932664
25283.0,7.09671,-0.54642,0.043258435,8.379,8.527,8.97,9.306,9.654,0.35153,0.02777468691361687,33190754.559083216,42818279.029911965,13126868.171549747,5380245.7720170645,2357236.850673222
25121.0,7.10041,-0.56128,0.044119445,8.404,8.548,8.99,9.325,9.672,0.35153,0.0276566244292999,32712755.356809907,42357391.58890975,12997538.837278534,5332147.013169727,2338316.1101397285
24961.0,7.10405,-0.576024,0.044994786,8.43,8.569,9.01,9.344,9.691,0.35153,0.027540966192670595,32207508.18091178,41895676.54721129,12867705.82732777,5283748.224298571,2317091.701388571
24801.0,7.10765,-0.590792,0.045884756,8.455,8.591,9.029,9.363,9.709,0.35153,0.027427054664860194,31736360.868386433,41397032.2752788,12749733.991199158,5235306.529405433,2297964.0056606894
24640.0,7.11121,-0.605669,0.046789639,8.48,8.612,9.049,9.382,9.727,0.35153,0.027314872151164925,31269225.59634856,40938243.793819,12620051.401686087,5186831.203831484,2278784.316459663
24481.0,7.11472,-0.620427,0.047709732,8.505,8.633,9.068,9.4,9.745,0.35153,0.02720471447209678,30805419.393702004,40479879.21416639,12501759.033755617,5142947.782855309,2259504.558252159
24323.0,7.1182,-0.635153,0.04864531,8.53,8.654,9.087,9.419,9.763,0.35153,0.027095936890385742,30346396.34966076,40023881.86099576,12383719.996933917,5094389.127943397,2240233.162145086
24165.0,7.12164,-0.64991,0.049596718,8.555,8.674,9.106,9.437,9.781,0.35153,0.026988837107221483,29891459.849205058,39605838.111547485,12265665.698827494,5050473.711557749,2220921.5686162645
24004.0,7.12505,-0.66494,0.050564223,8.581,8.695,9.126,9.455,9.798,0.35153,0.026883089141144127,29414205.738349795,39153375.361057,12136714.1629022,5006591.006423875,2203653.0647855713
23847.0,7.12841,-0.679697,0.051548082,8.605,8.716,9.145,9.474,9.816,0.35153,0.02677929701382501,28994600.269487854,38701625.66382581,12018800.42852259,4957949.682738174,2184254.412899785
23691.0,7.13173,-0.694419,0.052548713,8.63,8.736,9.163,9.492,9.833,0.35153,0.026677134113613415,28552038.84321288,38286812.19331619,11911902.3294399,4913852.486883705,2166821.927251668
23534.0,7.13503,-0.709269,0.053566388,8.655,8.757,9.182,9.51,9.851,0.35153,0.026575972891761376,28114937.718519296,37839832.73158317,11794543.156022679,4869923.228668915,2147450.7963107564
23379.0,7.13827,-0.723988,0.054601407,8.68,8.777,9.201,9.527,9.868,0.35153,0.026477024183928704,27680703.64902888,37427361.15833116,11676726.924956769,4830166.648698957,2129919.6576651684
23225.0,7.14147,-0.738673,0.05565411,8.704,8.797,9.219,9.545,9.885,0.35153,0.026379658686022864,27275776.66555039,37015976.26044299,11569674.049036674,4785883.414686555,2112337.075537656
23072.0,7.14464,-0.753325,0.056724854,8.728,8.817,9.238,9.563,9.902,0.35153,0.026283559022205034,26874916.636078823,36606584.341675006,11452258.01109668,4741678.616935719,2094754.9328703934
22917.0,7.1478,-0.768189,0.057813954,8.753,8.838,9.256,9.58,9.92,0.35153,0.026188110944276755,26454961.008996196,36167559.780012324,11346218.005124388,4702102.748062258,2075358.9477837118
22765.0,7.1509,-0.782846,0.05892174,8.778,8.858,9.275,9.598,9.937,0.35153,0.02609481198711811,26037970.209335275,35761786.65445205,11229259.645356776,4657920.96152252,2057752.8970901188
22612.0,7.15397,-0.797638,0.060048602,8.802,8.878,9.293,9.615,9.954,0.35153,0.026002743508509046,25649395.002583224,35358123.46461515,11122979.166961413,4618087.0485493895,2040155.2713467784
22460.0,7.157,-0.81238,0.061194855,8.827,8.898,9.311,9.633,9.97,0.35153,0.025912193141714855,25241033.067170158,34955796.94971909,11016689.869679065,4573957.394091615,2024385.5179876604
22310.0,7.16,-0.827018,0.062357416,8.851,8.917,9.329,9.65,9.987,0.35153,0.02582284997622981,24860343.54023238,34587502.852382764,10910662.546945442,4534110.655051235,2006749.769662462
22034.0,7.16554,-0.854187,0.064615665,8.896,8.954,9.363,9.682,10.018,0.35153,0.025658671823052513,24157229.530103043,33857836.85241902,10710040.763421336,4458944.994028187,1975300.7189271662
21766.0,7.17089,-0.880797,0.066916048,8.94,8.99,9.396,9.713,10.048,0.35153,0.0255011151384035,23485354.810676277,33159594.265404303,10518192.71691275,4387146.276144572,1945284.92752418
21493.0,7.1762,-0.908029,0.069300544,8.985,9.026,9.429,9.745,10.079,0.35153,0.025345693113610797,22809046.247355495,32472760.389393665,10328829.86389627,4312132.676964338,1913785.3326345542
21223.0,7.18143,-0.935224,0.071766024,9.031,9.062,9.462,9.776,10.109,0.35153,0.025193538645544016,22127743.35890053,31794295.621737372,10141007.964502158,4241525.8180519715,1884183.610584593
20957.0,7.18655,-0.962255,0.074309263,9.076,9.098,9.494,9.807,10.139,0.35153,0.02504546919838349,21481130.118124064,31122122.511077534,9963252.20088566,4171018.4882700187,1854569.9639374984
20694.0,7.19157,-0.989212,0.076937698,9.121,9.134,9.527,9.838,10.169,0.35153,0.02490113668090888,20848610.979246516,30457146.197049063,9777349.141999897,4100738.870510528,1825001.483414561
20433.0,7.19653,-1.016222,0.079661957,9.166,9.17,9.559,9.869,10.199,0.35153,0.02475934618164783,20231921.2439555,29802260.597708438,9602429.42249972,4031086.476223962,1795656.3340336522
20177.0,7.2014,-1.042998,0.082489212,9.211,9.205,9.592,9.899,10.229,0.35153,0.024620914053574083,19629404.55561829,29182279.18193568,9420004.793736435,3965446.682019819,1766416.9433823824
19924.0,7.2062,-1.069719,0.085421352,9.256,9.24,9.624,9.93,10.258,0.35153,0.024485229111009768,19041761.69753616,28570589.937177,9248070.329489144,3896656.4241595822,1738974.5326911053
19675.0,7.21093,-1.096294,0.088465396,9.301,9.275,9.655,9.96,10.288,0.35153,0.02435225440387188,18468733.976956006,27967214.15437284,9086175.558961486,3831970.1279415186,1710106.7523448856
19428.0,7.21556,-1.122868,0.091624458,9.346,9.31,9.687,9.99,10.317,0.35153,0.024222790448820516,17908826.365064915,27370277.962294668,8916843.077407857,3767490.0575881135,1682880.2815809418
19183.0,7.22011,-1.149464,0.094902859,9.391,9.345,9.719,10.02,10.346,0.35153,0.024096234006306075,17362694.57838175,26781149.13672339,8749054.538977994,3703412.7284451597,1655782.246792223
18943.0,7.22462,-1.17585,0.098307945,9.436,9.38,9.75,10.05,10.375,0.35153,0.02397144268161291,16831666.82018843,26202287.52495197,8591542.124698555,3640089.943991608,1628970.5086959642
18707.0,7.22904,-1.202047,0.101842053,9.481,9.415,9.781,10.079,10.403,0.35153,0.02384976873274759,16313499.192197695,25630625.67442176,8435117.250852868,3580404.66973556,1603737.2689161906
18473.0,7.23343,-1.228305,0.105511295,9.526,9.45,9.813,10.109,10.432,0.35153,0.023729531949834046,15810191.33427627,25069704.099625256,8273344.789235117,3518212.8855124516,1577332.3910752828
18242.0,7.23777,-1.254497,0.109318569,9.571,9.484,9.844,10.138,10.46,0.35153,0.02361126046574513,15320647.690745987,24540827.794541392,8121217.163604295,3459888.5927727455,1552613.0129329416
18015.0,7.24202,-1.280504,0.11326699,9.616,9.519,9.875,10.167,10.489,0.35153,0.023496012908643525,14843185.868346334,23996019.598145925,7970234.94811005,3401826.1470132526,1526557.691661253
17791.0,7.24622,-1.306439,0.11736323,9.662,9.553,9.905,10.196,10.517,0.35153,0.023382673855889335,14365711.014738515,23482222.996319268,7828366.031501779,3344353.0266106045,1502149.7221797635
17569.0,7.25037,-1.332403,0.121611937,9.707,9.587,9.936,10.225,10.545,0.35153,0.023271221083778066,13914805.038545815,22976782.223131426,7681059.402539425,3287472.396169464,1477961.8427001506
17350.0,7.25448,-1.358307,0.126020992,9.753,9.622,9.967,10.254,10.573,0.35153,0.023161366143533275,13464403.739281623,22459454.714498803,7535830.539800386,3231261.565456284,1454029.513482637
17134.0,7.25854,-1.384128,0.130590731,9.799,9.656,9.998,10.283,10.601,0.35153,0.023053356808060164,13027081.367776947,21971474.73652459,7392496.435664978,3175646.2245277427,1430320.0343434552
16922.0,7.26255,-1.409764,0.135326151,9.844,9.69,10.028,10.312,10.629,0.35153,0.022947172064278383,12614124.86774681,21491622.716578368,7257735.283103396,3120628.818991766,1406835.1859656617
16712.0,7.26649,-1.435393,0.14023375,9.89,9.724,10.059,10.341,10.657,0.35153,0.022843317291636862,12201047.721793426,21018862.442408703,7117723.675500176,3066070.3464999637,1383512.9283613437
16507.0,7.27036,-1.460705,0.145310523,9.936,9.758,10.089,10.369,10.684,0.35153,0.022741765242900554,11799595.668299023,20553188.62545575,6985719.186736011,3014755.630102466,1361611.5346353054
16304.0,7.27419,-1.486038,0.150566716,9.981,9.792,10.119,10.397,10.711,0.35153,0.022641707318197955,11420815.765337184,20095980.838813238,6855531.391260229,2964026.7233946985,1339933.4279388916
16104.0,7.27796,-1.511248,0.15600836,10.027,9.826,10.149,10.425,10.738,0.35153,0.022543646828828395,11042492.82590414,19646229.271845546,6726840.400013823,2913748.8484120406,1318418.2978172593
15909.0,7.28164,-1.536093,0.161631273,10.072,9.859,10.178,10.453,10.765,0.35153,0.02244833692997824,10684325.877958735,19220257.774816573,6605278.3509157915,2863730.301641619,1296979.8288054722
15717.0,7.2853,-1.560839,0.167440177,10.117,9.893,10.208,10.48,10.791,0.35153,0.022353944694436065,10337300.13353262,18785346.406164084,6479643.671368113,2817034.1698111305,1277006.835088043
15527.0,7.28888,-1.585553,0.173444644,10.163,9.926,10.237,10.507,10.818,0.35153,0.022261999677062494,9990497.73721693,18373809.443959266,6361083.900383524,2770589.0591050973,1255952.5204249064
15340.0,7.29243,-1.610153,0.179650119,10.208,9.959,10.266,10.535,10.844,0.35153,0.02217119859573019,9663559.516978243,17970046.791990418,6244262.095953518,2722213.0704852617,1236298.1569305982
15157.0,7.29593,-1.634502,0.186063862,10.253,9.992,10.295,10.561,10.87,0.35153,0.022082038976863567,9346244.235144917,17573133.48628332,6128880.079103354,2679304.7553029824,1216811.2653452237
14977.0,7.29937,-1.658694,0.192676787,10.297,10.025,10.324,10.588,10.896,0.35153,0.021994757197465662,9046427.890894243,17182612.971247606,6014799.0685680155,2634281.0933496477,1197466.0843382373
14804.0,7.30271,-1.682216,0.199505306,10.341,10.057,10.352,10.614,10.921,0.35153,0.021910342785494318,8754213.332421312,16812380.40362184,5906920.4725464,2591803.755895285,1179242.7687957608
14635.0,7.30599,-1.705438,0.206543444,10.384,10.089,10.379,10.64,10.945,0.35153,0.021827760106583525,8478072.49360709,16447852.699600156,5805519.976725993,2549659.085575256,1162206.290633928
