teff,log(L/Lsun),tcool(gyr),logg,Radius,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,GALEX_FUV_mag,GALEX_NUV_mag,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,GALEX_FUV,GALEX_NUV
67772.10889722018,-0.037893,0.00028522622156296505,8.79653,0.0069388,10.133154108568428,9.93982247589926,10.505144210176999,9.363121682378212,9.86637124310141,10.429076832127313,10.817962886911202,11.199253053735886,9.94455822127978,10.435854043017036,10.845144210176999,11.146108399245092,11.367174919116406,8.580977028781485,9.863858286831169,10.20522148661811,10.349854043017038,10.554475842846164,11.015837326276367,11.158545137166085,11.279615595257956,7.8832884620898245,8.51216259619669,71791765.94127047,140453890.95306993,25410095.643708147,214831547.80051768,199806823.41411108,54860529.570722416,21416404.686096568,9099794.921455933,172670609.9497723,54017141.09650014,20498636.28601089,10268085.03719845,6602803.6202178765,3972991.591123853,1270843.5113473204,428435.2389147883,1488214116.1424832,570545328.8872983
66731.67100394881,-0.065449,0.00030797057668365826,8.7972096,0.0069334,10.148549701136737,9.95553019983555,10.519684480938068,9.379649658736493,9.882249266831103,10.444053531138316,10.832419366975564,11.21337714933965,9.960141648334119,10.45072669823871,10.859684480938068,11.160250029541473,11.381177436238211,8.597522539832394,9.879964651232143,10.220180650936488,10.364726698238712,10.56870398223925,11.029512895737568,11.17213025483796,11.29327784253391,7.902949850020548,8.530025607123601,70891248.76699787,138652247.15240768,25111139.390795026,211915681.05704787,197212906.26333022,54193293.254336655,21166068.634313267,8996181.193206796,170475227.88989258,53365276.053283736,20257464.60449413,10151004.772508597,6528352.575664524,3929376.5178113403,1256997.043331161,423737.12235804583,1463784323.7863297,562109826.0373603
65780.47421343169,-0.091059,0.00033201131339802715,8.7978784,0.0069281,10.162737793782119,9.97000365151809,10.533089849895498,9.39487300239591,9.896877450960668,10.457858469867494,10.845748707309488,11.226402039580874,9.974500889282067,10.464436517288837,10.873089849895498,11.173291335638238,11.394090790944846,8.612762299347343,9.894802165775351,10.233969173810122,10.378436517288838,10.581823992159526,11.04212715075151,11.18466276617285,11.305880667436773,7.92103784950705,8.546469090755147,70077985.12219968,137025611.51925236,24840966.444937386,209284937.98572475,194871476.85339624,53590497.00771872,20939807.307529714,8902509.686768552,168492975.68952626,52776313.35597791,20039512.77034481,10045156.943955688,6461040.693079489,3889933.351874056,1244472.9712329512,419488.05616293685,1441803611.383476,554508235.4811367
64717.83791593148,-0.120007,0.00035756456031549533,8.7985351,0.0069228,10.178403699317862,9.985988347943081,10.547881281144619,9.411693949810282,9.91303382454792,10.473096694084234,10.860455613377475,11.240768416310992,9.990357583628686,10.479568477875826,10.887881281144619,11.187676824016979,11.408331792396599,8.629602358410335,9.911192805070723,10.249188286378246,10.393568477875828,10.596296632519401,11.056032876465391,11.198475362256982,11.319769184253417,7.941060563862543,8.56465235370765,69179906.32401155,135229859.1336662,24542378.00985308,206383189.59585252,192287234.04124734,52924555.6472642,20689721.45205751,8798945.535909316,166304441.39119914,52125590.84229697,19798637.811988644,9928125.455229722,6386615.946636641,3846312.7577558937,1230623.3620420124,414790.61208922893,1417626257.0119915,546134259.0499315
63712.99195773242,-0.147834,0.00038463090705522516,8.7991794,0.0069177,10.193246523264616,10.001132625677293,10.561896522717472,9.427628707503711,9.928339391859094,10.487535002447704,10.874391498761849,11.254381719500568,10.005380248359739,10.49390630164348,10.901896522717475,11.201308678413891,11.421826059783012,8.645555667311108,9.926720469980875,10.26360804353438,10.407906301643479,10.610010420304793,11.069209716057006,11.211564603252778,11.332929539030356,7.9600232562379105,8.581874859939404,68341256.9156564,133553417.75437808,24263344.598113548,203676319.69282252,189875245.06022605,52302448.316251,20455985.705990124,8702127.2607346,164261166.9635649,51517642.75170244,19573538.131172933,9818714.600266336,6317034.023857304,3805519.7616119175,1217669.9288575042,410397.68142283504,1395136797.2328355,538332426.2619884
62793.255568462446,-0.173725,0.00041353454998267124,8.7998095,0.0069127,10.206936097350649,10.015098120680111,10.574827878070714,9.442317643596567,9.94245153609701,10.500854161578033,10.887250789697543,11.266945180298102,10.019233860502254,10.50713348713488,10.914827878070714,11.213889528032809,11.434280158120242,8.660261992225344,9.941036470718021,10.276909813843332,10.421133487134881,10.622665854741253,11.081373025056074,11.22364854061292,11.345078233586662,7.977483749519955,8.597742064516929,67582641.3127514,132037361.52483429,24010773.612486433,201230123.31921378,187694487.8232817,51739518.66904952,20244391.34173063,8614460.315904217,162413261.5477103,50967477.25828089,19369786.014559023,9719643.26644551,6254024.89290751,3768570.8694257657,1205935.3747379691,406418.4821365852,1374866800.7100444,531290055.70487595
61921.14807951122,-0.198631,0.00044427629896946996,8.8004208,0.0069078,10.219968227485658,10.028391883061804,10.5871405258785,9.456297076433362,9.95588346290437,10.513535003517465,10.899495577892495,11.27890898511031,10.032421060998988,10.519727118325413,10.927140525878503,11.225870238781074,11.446139846247494,8.674258330998196,9.954662170159235,10.2895737498467,10.433727118325411,10.634716870302356,11.092956620200578,11.235157151008533,11.35664757845905,7.994091520359664,8.612838331153302,66871061.666996896,130615657.6723365,23773712.3139516,198937716.84054628,185649873.20211822,51211318.39322354,20045768.83677434,8532149.605278766,160680256.6639124,50451210.91057952,19178545.75303894,9626622.694691047,6194862.04521638,3733869.6951414333,1194913.5882898648,402681.4471720571,1355917999.281044,524697614.43795836
60941.19975974368,-0.226942,0.00047707279981719353,8.8010171,0.0069031,10.234367707526513,10.043085347598588,10.600731737447216,9.47175973060963,9.970731453072453,10.527540119030409,10.913010719245559,11.29210821735111,10.04699460608747,10.533634239006386,10.940731737447212,11.239089010438207,11.459221544239991,8.689740524590796,9.969728074607598,10.303559325943315,10.447634239006387,10.648014097375135,11.10572717948082,11.247841641456791,11.369398140506629,8.012508788511564,8.629555378728941,66079934.962831326,129035448.69466189,23509949.648947876,196391753.73401558,183377750.7454985,50623840.709954016,19824755.59654679,8440534.505287943,158753854.7692896,49876954.4248174,18965765.171196423,9523084.159788495,6129007.331464222,3695235.4425240974,1182643.5956618648,398522.25267978496,1334927559.7906928,517384544.61015236
60043.361772522505,-0.253313,0.0005121409025492766,8.8016048,0.0068984,10.247684040131901,10.056671031600143,10.613306786220157,9.486050074758296,9.984457730186119,10.540494965640907,10.925516646862445,11.304324130929167,10.060469843647635,10.546499301818162,10.953306786220157,11.251323235858926,11.471329362176657,8.704049180582125,9.983654581961371,10.316495860711147,10.46049930181816,10.660319794751917,11.117549684978652,11.259586117155909,11.381202828719132,8.029506256864558,8.644994600418325,65363403.36372843,127604604.55858602,23270904.43965279,194088004.06547973,181320836.49284852,50091580.584570974,19624430.128942646,8357476.565028278,157009441.08948347,49356628.40258567,18772924.464496188,9429214.502933068,6069299.890275771,3660198.981459986,1171514.5243148454,394750.1325681378,1315983048.818012,510774662.9230775
59219.263249158736,-0.277899,0.0005498056173501027,8.8021855,0.0068938,10.26487507429548,10.074187368995814,10.629709448054806,9.505387661973932,10.002011221505986,10.557386632105311,10.941762043039914,11.320364558844302,10.077510184945309,10.56326307926531,10.969553300704638,11.267241006004303,11.48739715335447,8.723355068357835,10.002000700256824,10.332696853684299,10.477263079265311,10.67639715335447,11.133417153494134,11.275864116524298,11.397958784574802,8.050056385118504,8.66491446873817,64422508.31718831,125730081.72711651,22952583.967309378,190916316.17301217,178651103.95300186,49384135.52697761,19358793.289851617,8245906.064657616,154770796.60867777,48665295.053311296,18518794.555721603,9304387.609154511,5988125.134868251,3611911.455596698,1155622.168416441,389223.7109478557,1293033065.0635016,502158461.824609
58410.779231168905,-0.302353,0.0005903922974165994,8.8027588,0.0068893,10.282011282372553,10.091646970680083,10.646067067508282,9.524699478486562,10.019503011784645,10.57423163516958,10.957960258889793,11.336364302896188,10.09448240301879,10.579980867320375,10.985749223354516,11.283113535046981,11.50343137920075,8.742632403076074,10.020303267753475,10.348826105945397,10.493980867320372,10.69243137920075,11.149257493942423,11.292132049794604,11.414718687855904,8.070484780687968,8.684769627082021,63496576.836222164,123886083.31121369,22638919.891791727,187795631.24057522,176025729.87674817,48687404.173964374,19097044.57680136,8135900.9218156235,152569350.12746045,47984327.3556196,18268441.98413713,9181337.420363931,5908052.455571857,3564249.724550586,1139923.8931948126,383762.46349223,1270590015.0466352,493703138.04497147
