teff,log(L/Lsun),tcool(gyr),logg,Radius,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,GALEX_FUV_mag,GALEX_NUV_mag,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,GALEX_FUV,GALEX_NUV
69808.12929158802,0.031457,0.00019842882644127257,8.7786006,0.0070836,10.277390957908043,10.091582108591407,10.63723746134131,9.561693560053524,10.015692120897501,10.567424221930768,10.946123059276587,11.319233071247407,10.082543734449722,10.573314209624673,10.972237461341312,11.267233071247407,11.484199087199627,8.778693560947591,10.025768869180862,10.333309819530768,10.48530981953077,10.679271445389087,11.112411051649051,11.250122338916263,11.360524734024,8.020159880791784,8.693890541774959,60317117.336256884,117190013.11288145,21588858.526189804,171684064.92983502,167086993.7835035,46342741.385306485,18261782.957895145,7818083.040015186,145909946.74827826,45667602.21492862,17496385.955665193,8812523.112145403,5688259.418538697,3487778.023125995,1120783.8807520622,381577.01831125247,1258860287.2249048,463083873.12122357
68964.40601244019,0.009683,0.00021297571818979576,8.7792516,0.0070783,10.289736820191647,10.104268064186671,10.6489083450016,9.575369535452802,10.0283608363618,10.579415354771756,10.957791338936874,11.330884110776731,10.095060945389159,10.585322582596623,10.9839083450016,11.278884110776731,11.495701226204085,8.792369536346873,10.038775073956826,10.345298348371754,10.497298348371755,10.691091229574242,11.124342652097146,11.261286988609063,11.371955308504612,8.036887896126958,8.708933714551838,59724477.69472208,116002232.73225997,21390033.000486113,169789068.2204028,165396108.39053965,45902400.22517105,18093641.9819049,7746222.919429854,144453524.39487264,45232957.86851337,17335250.612111636,8731522.5688845,5636748.613584894,3454827.1536385957,1110979.752578762,378146.5199363062,1241470644.5315626,457396161.39287335
68137.31250824036,-0.011921,0.00022827805666219092,8.7798945,0.007073,10.301872600568664,10.116737253565368,10.660382450575256,9.588808352372432,10.040812284276392,10.59120255628298,10.969262872910534,11.342337903286278,10.107364716067014,10.59712752557196,10.995382450575256,11.290337903286279,11.507009913076903,8.8058083532665,10.05155735927309,10.357082978282982,10.509082978282983,10.702710440784628,11.136068914416047,11.272264838080197,11.383190457920993,8.053319419525813,8.723713622542295,59149171.10346338,114849547.18125194,21196903.713564426,167951858.0860944,163755283.91030186,45474834.727721065,17930318.074372303,7676426.368191283,143039916.74773896,44810895.7645149,17178731.704952877,8652848.075688401,5586705.863215664,3422838.703333257,1101452.109322265,374814.7410447678,1224656974.3475127,451888372.8661944
67325.56395777779,-0.033378,0.00024422824243248444,8.7805293,0.0070679,10.313753171699956,10.128945063316847,10.671613622866177,9.601966949545227,10.053001861588632,10.602740195554857,10.980491506001455,11.353548303937968,10.119410176108401,10.608683397283064,11.006613622866178,11.301548303937968,11.518078735657733,8.818966950439298,10.06407163600552,10.368618078354855,10.520618078354856,10.714083191146413,11.147544238770221,11.283008961240844,11.39418381154489,8.069416004719509,8.738189249835065,58589927.16392539,113729384.02566516,21009053.24540792,166168193.18954086,162160851.07348582,45059108.744603,17771458.190547936,7608542.168070146,141665985.87452534,44400493.82873605,17026490.942022566,8576329.179757668,5538023.588016658,3391742.1455429187,1092180.6886517757,371574.45120459545,1208376719.6817646,446547271.14619875
66529.00067437143,-0.054679,0.0002609342182652483,8.7811545,0.0070628,10.325441907431102,10.140954925161356,10.6826651079706,9.614908995659246,10.064993033362562,10.614091615902058,10.991540490305876,11.364578598171807,10.13126072529623,10.620053507700849,11.0176651079706,11.312578598171807,11.528970908105475,8.831908996553317,10.076381433092813,10.37996699790206,10.53196699790206,10.725272798036936,11.158832086505683,11.29358250837522,11.404998722910303,8.08524186792437,8.752424487273114,58046286.316473454,112640797.8762968,20826335.65474598,164436435.90869924,160611457.1144722,44654888.05600055,17616938.827313416,7542517.214927777,140330587.84395865,44001424.05221399,16878410.047276217,8501906.02224349,5490664.507161595,3361511.99050173,1083158.5951750309,368423.1032747965,1192611465.502533,441367469.3055442
65747.16032137851,-0.075833,0.00027828838224607465,8.7817722,0.0070577,10.336944702342993,10.152772927014443,10.6935424306001,9.627641147276453,10.076791918156172,10.62526255761328,11.002415342135375,11.375434332941829,10.142922359078721,10.631243566471547,11.028542430600101,11.32343433294183,11.539691862664373,8.84464114817052,10.08849305402762,10.391135468813278,10.54313546881328,10.736284900877553,11.169938264638468,11.303990726792925,11.415640738431296,8.100805291071826,8.766426700514582,57517599.239095815,111582463.66217455,20648540.66254057,162754356.82655695,159105208.4914302,44261696.61630427,17466582.291346002,7478275.2311583515,139032111.88904348,43613218.51357108,16734318.603032643,8429492.623224832,5444574.628273075,3332112.2424869803,1074375.736408501,365357.0389893439,1177337669.5957575,436341845.44405806
64980.343082763175,-0.09682,0.0002965065150865485,8.78238,0.0070528,10.348222348618147,10.164359222192257,10.704210045275019,9.640131632365765,10.08835973138504,10.636213976658468,11.013076594226849,11.386073171700911,10.154351868618146,10.642210045275018,11.03920611389157,11.334073171700908,11.550202182508126,8.85712770187639,10.10036708495915,10.402084965851252,10.554081034467803,10.747073171700908,11.180791561785792,11.314194828934014,11.426054023976455,8.116076809545334,8.780167015710862,57002373.94959096,110551510.01477328,20475078.16250704,161116374.2762816,157637857.14603138,43878395.70291715,17319952.013245337,7415648.91291974,137767433.15555865,43234933.64527446,16593798.450980844,8358900.398240616,5399618.517001221,3303555.096134701,1065805.118945025,362372.65304975864,1162507285.3925064,431453492.5948348
64228.38470859341,-0.11764,0.0003155888569769445,8.7829797,0.0070479,10.360288549682277,10.176708756486182,10.715805222394774,9.65367950245836,10.100729114598842,10.647959545453055,11.024518980871768,11.397385015590874,10.166420468482276,10.653805222394773,11.050650899336492,11.345385015590871,11.561496576278213,8.870525180294148,10.11301740260274,10.413847984765717,10.565693661707432,10.758385015590871,11.191235955866507,11.325208288274307,11.436633758412125,8.132479722659774,8.795068410876961,56450804.11910244,109453218.19419985,20285754.61015732,159339775.96784344,156068925.20463997,43466651.289454706,17162217.436223444,7348997.387294947,136434058.1227341,42835160.26427156,16442640.700805075,8283770.969834387,5351172.987916423,3276479.5890587065,1056516.0238028334,359357.8961484771,1146669307.93611,426164334.55944276
63491.414111655235,-0.138279,0.00033564348557652576,8.7835703,0.0070431,10.37211489331686,10.188812093927519,10.727169226839175,9.666957268054803,10.112852608872197,10.659470944016844,11.035733228796781,11.408472026228518,10.178249174516859,10.665169226839174,11.061867509661505,11.356472026228515,11.572565792483838,8.8836555517712,10.125415528282856,10.42537717776152,10.57707546058385,10.769472026228515,11.20147419065186,11.336002873073179,11.447003955284847,8.14855561412458,8.809672723547893,55915389.264845096,108387439.7713358,20101909.958941333,157617651.9334073,154546366.62792194,43066877.107617736,17009026.51826311,7284253.414053524,135139737.84654272,42446956.066305816,16295837.307901546,8210791.729572852,5304116.588966829,3250153.932842908,1047490.3042896882,356427.2261191224,1131356793.688561,421043661.19482136
62768.53609010053,-0.158751,0.0003565628607508415,8.7841505,0.0070384,10.383713849571823,10.20068207264918,10.73831400673928,9.679979210010949,10.124743037135783,10.670760299521259,11.046731112292576,11.419345783661925,10.189850451571822,10.676314006739279,11.0728677139573,11.367345783661925,11.58342142117532,8.896532918123036,10.137574658213136,10.436684662007863,10.588238369225884,10.780345783661922,11.21151675194325,11.346589800097963,11.45717528423863,8.164322171762635,8.823995845942836,55395130.55462346,107352159.8356724,19923206.27627942,155946595.0357456,153067309.32514656,42678334.10609289,16860099.17558203,7221299.595973503,133882058.54947512,42069607.47692665,16153119.967168346,8139830.347608955,5258363.809573218,3224532.2581354426,1038711.7897510122,353575.49596763804,1116536143.2474837,416080827.5785397
62057.88924771354,-0.179099,0.0003785629575438918,8.7847212,0.0070338,10.395111470480195,10.212345476688427,10.749264481136137,9.692775083398011,10.136427199581107,10.681852903286597,11.05753717452096,11.430030474927907,10.201250355280195,10.68726448113614,11.08367605898568,11.378030474927908,11.594087636835226,8.909186662141625,10.149522320989341,10.44779574137928,10.599207319228821,10.791030474927908,11.221385618210526,11.356992515426992,11.4671700870683,8.179816220350773,8.8380708836462,54888378.40758413,106344071.41991436,19749081.41797048,154321133.9750172,151627034.6522336,42299796.299632244,16714968.349198075,7159939.37954999,132657032.62103924,41701927.479066014,16014041.109623238,8070665.269337043,5213771.605397842,3199536.2720765504,1030153.2415244981,350793.9515957854,1102155888.281202,411259125.80037683
61360.09170343237,-0.199299,0.00040175200091167087,8.7852775,0.0070293,10.40629895553706,10.223793303363742,10.760012285067177,9.705334935744183,10.147896028855687,10.692740266726489,11.068143193743136,11.440517937240493,10.21244006553706,10.698012285067172,11.09428430340786,11.388517937240493,11.604556321748547,8.921606954978937,10.161249266682368,10.458701882218435,10.609973900559119,10.801517937240494,11.231073278268504,11.367203083921865,11.476980754435871,8.195025478165206,8.851886771572072,54395287.89029145,105363460.51500738,19579592.639746815,152741600.91223228,150225958.32350796,41931384.651072375,16573682.853188353,7100194.301436868,131465036.87194256,41344036.9732544,15878647.751370007,8003320.770818191,5170355.461246324,3175176.321415884,1021817.8364405141,348083.71300701774,1088216221.2457867,406579114.8906791
