teff,log(L/Lsun),tcool(gyr),logg,Radius,Gaia_G_mag,Gaia_BP_mag,Gaia_RP_mag,SDSS_u_mag,SDSS_g_mag,SDSS_r_mag,SDSS_i_mag,SDSS_z_mag,PS1_g_mag,PS1_r_mag,PS1_i_mag,PS1_z_mag,PS1_y_mag,U,B,V,R,I,2MASS_J_mag,2MASS_H_mag,2MASS_Ks_mag,GALEX_FUV_mag,GALEX_NUV_mag,Gaia_G,Gaia_BP,Gaia_RP,SDSS_u,SDSS_g,SDSS_r,SDSS_i,SDSS_z,PS1_g,PS1_r,PS1_i,PS1_z,PS1_y,2MASS_J,2MASS_H,2MASS_Ks,GALEX_FUV,GALEX_NUV
67852.21038434554,-0.029291,0.0005116547086166179,8.7893495,0.0069914,10.330780551770312,10.145797065616575,10.68906232007779,9.618149402703304,10.06988685205859,10.620011222366069,10.997904922413065,11.370994708519804,10.136367507693445,10.62592143592405,11.02406232007779,11.318994708519805,11.535632762154657,8.835149403597375,10.080745967904852,10.385853824366068,10.537853824366069,10.731424266442938,11.164808387692114,11.300773646308395,11.411834509922722,8.083634261771715,8.753496080540407,58947378.80841338,114441720.47117402,21129026.851136085,167312122.45692295,163171577.0426454,45323838.01118859,17873524.08033322,7652007.415620976,142539472.68110865,44662710.607021466,17123721.85896828,8625323.095101915,5569108.546880142,3411690.7699727304,1098098.0275317628,373626.8322757726,1218898489.9077635,449984132.30500364
66828.39024324373,-0.056539,0.0005346275985413342,8.790184,0.0069846,10.34590241430505,10.161331794207749,10.703365126499643,9.634875030648617,10.085390571834578,10.634692548029173,11.012204390834919,11.385263168126473,10.1516974722564,10.640633770402347,11.038365126499643,11.333263168126473,11.549730804548291,8.851875031542685,10.096659215737281,10.400531812029174,10.552531812029175,10.745897490077825,11.179386672909656,11.314462160645592,11.425805179055603,8.10407331304018,8.77189082952667,58245311.787069626,113035720.76604497,20893134.18981122,165075407.68291032,161171498.6560517,44802203.00697237,17674031.453395788,7566816.80246886,140814826.08766377,44147423.68504945,16932545.97805543,8529296.454875875,5507971.532231328,3372745.469682417,1086452.9584529202,369568.5545534376,1198497519.8396618,443286516.15093464
65827.59674206558,-0.083569,0.0005587897799702546,8.7910028,0.0069781,10.360640360873152,10.176473333376325,10.717302438266803,9.651179341018736,10.100500480403284,10.648998546596935,11.026138427402081,11.399165574093761,10.166638852724741,10.654971399569977,11.052302438266803,11.347165574093761,11.56346795761522,8.868179341912803,10.11216944170646,10.414834535396938,10.566834535396936,10.760000054745351,11.193587954077802,11.327798996312044,11.439412534523047,8.124008835414411,8.789828040098545,57567119.26456266,111678042.70654355,20665093.303022783,162918107.26267928,159240298.26343516,44298158.39759147,17481178.623908293,7484468.393466677,139149141.90930974,43649473.98029043,16747733.457093237,8436473.539863799,5448858.46641648,3335122.2419885024,1075189.201986205,365645.95278395305,1178885516.9488587,436835916.2965768
64850.89886581168,-0.11034,0.0005843574659810429,8.7918044,0.0069716,10.375273297023075,10.191495168609986,10.731178849875796,9.667399294330618,10.115500155076752,10.663208670102637,11.039981812384237,11.41295697828889,10.181440514623073,10.669178849875799,11.066149029648962,11.360956978288886,11.577119209422122,8.88436947499785,10.12755480906366,10.4290464389694,10.58101661874256,10.773956978288886,11.207453594661388,11.34106455543521,11.45281286362146,8.143798661934603,8.807667677266227,56902425.39802785,110349028.72548066,20440723.379066676,160801771.83267105,157348485.7090962,43803728.40255448,17291903.837518018,7403785.913009356,137521095.39294147,43162390.48960739,16566351.01212827,8345528.45522667,5390815.665989853,3298944.093291901,1064113.923308522,361834.60074536956,1159752071.375146,430518619.3529244
63896.34259487659,-0.136885,0.0006113312044172687,8.792588,0.0069653,10.390641392399278,10.207215605312069,10.745941595906945,9.684640752266198,10.131253207361326,10.678162327387973,11.0545505127612,11.427367382994152,10.196811744399277,10.683941595906948,11.080720864425924,11.375367382994153,11.591500132944898,8.901420021679243,10.14365706827412,10.444029577437231,10.595808845956203,10.788367382994153,11.220777494206516,11.355096272032103,11.466301327638288,8.164664299299734,8.82662733648949,56204205.02623799,108959627.45871411,20201165.751434777,158554844.5156357,155362648.53430068,43282753.77494846,17092303.705289777,7319391.204547709,135833252.68364394,42656543.427502066,16375078.649893962,8250398.956722308,5329511.231841095,3264605.179375025,1052351.2191366416,358013.9738135431,1139735751.0262246,423831610.6667815
62962.94016969537,-0.163212,0.0006400353273828329,8.7933549,0.0069592,10.405652319652587,10.222569909964518,10.760359430534214,9.701482365598933,10.14664056318471,10.692766842500275,11.068778599303426,11.44144184022228,10.211825739252587,10.698359430534213,11.094952018568152,11.38944184022228,11.605544606602093,8.918074954526945,10.159384733896642,10.458664076120465,10.610256664154404,10.802441840222281,11.233791835666294,11.36880043589016,11.479475433612164,8.185049774248162,8.845149074187555,55529716.44480451,107617997.13120194,19969643.66935582,156388166.5372332,153444982.2357739,42779341.51409558,16899364.905847345,7237793.6014557965,134202782.34879914,42167664.128646486,16190190.180357201,8158422.34820304,5270242.631117581,3231364.4746463997,1040974.4263704489,354316.4802762488,1120497775.627937,417393485.85640216
62049.88772364364,-0.189335,0.0006703626570808012,8.7941005,0.0069532,10.420348347845394,10.237600713614786,10.774474199338425,9.717968088362884,10.161704794755938,10.707064221793697,11.08270777521843,11.455221833569038,10.226524749845396,10.712474199338427,11.108884176883155,11.403221833569038,11.619294154427884,8.934378066801681,10.174780758525326,10.472991900934854,10.624401878479581,10.816221833569038,11.24653705711972,11.382218190658495,11.492375802433838,8.205002113907106,8.863278291354394,54877742.458582014,106321666.79633945,19745748.480571866,154297465.25008166,151591968.06945768,42292595.2728884,16712749.586726973,7158852.091895425,132626744.17129835,41694889.6877505,16011362.11290725,8069439.681487011,5212907.0744950315,3199168.022796094,1029964.2511024463,350736.04321788676,1101994064.9857924,411190595.02462953
61157.538868270785,-0.215223,0.0007026378006274001,8.7948233,0.0069474,10.434693125958734,10.252271618180988,10.788249863849263,9.734060968697687,10.176409403611427,10.721018356075607,11.096302078758189,11.468671371627007,10.240872419158734,10.726249863849258,11.122481371622914,11.416671371627007,11.632712879396568,8.950292477365412,10.18980860263368,10.486976848306046,10.638208356079698,10.829671371627004,11.258977402729801,11.395313680374311,11.504966695925713,8.224483028692326,8.880977399628868,54247928.67124895,105069883.06641686,19529367.108996335,152281264.31963223,149802541.7069321,41822261.864366025,16532366.292536842,7082529.771367445,131104281.56496897,41237981.33468439,15838506.82601428,7983409.357917522,5157477.329273325,3168004.18250438,1019315.8785952214,347271.2859107959,1084205794.4205396,405217659.4612804
60286.07368090824,-0.240863,0.000736969686990534,8.7955334,0.0069418,10.448684046397927,10.266580037651435,10.801683977732344,9.749758051667913,10.190751750525562,10.734626762996163,11.109559059203802,11.481787986478833,10.254866179997924,10.739683977732346,11.135741192468528,11.429787986478834,11.645798407204706,8.965815267298167,10.204465608179072,10.50061634227029,10.651673557006474,10.842787986478834,11.271110433444177,11.408084549551196,11.517245773033869,8.243488838974534,8.898243119936348,53639807.01050886,103861668.62643577,19320347.710990485,150337753.1238142,148075312.49668556,41368004.184330896,16358091.808047561,7008775.953443731,129634257.67864133,40796618.43820912,15671505.601675404,7900274.243883106,5103916.150570209,3137855.559849467,1009022.5134681722,343920.1795560184,1067111534.7697017,399468455.2018384
59435.100308406225,-0.266259,0.000773575374263487,8.7962318,0.0069362,10.46335383570899,10.281600688649274,10.81562490188104,9.766155565925406,10.205785615849276,10.748758774883012,11.123347888141648,11.495398942004403,10.269672635910954,10.75375877488301,11.149604008817395,11.443491028879077,11.659398942004405,8.982134673755823,10.219847541589562,10.514850861757683,10.665737881819364,10.856511921942722,11.284265069002437,11.421337016264118,11.530224036325802,8.263640372011825,8.916469539952,53005418.85021839,102600154.55140929,19104670.3470394,148323521.9417213,146274994.83974713,40899005.109259516,16177748.86853012,6932642.014716914,128084973.42867935,40336222.832238734,15497675.940338952,7813793.507653516,5048522.507806875,3105074.852885172,998391.4414915779,340382.58587234776,1049180429.1532606,393453036.9404236
58603.42519850935,-0.291424,0.0008126721554152425,8.7969181,0.0069307,10.478177232390728,10.29678828202028,10.829645404898194,9.782699875717547,10.220975954420279,10.762977139567443,11.137230837582123,11.509086774977597,10.28469663945998,10.767977139567442,11.163592985189236,11.457313670228938,11.673086774977595,8.998647456902663,10.23539933164983,10.52920403481879,10.67992471985849,10.870366089937892,11.297755040308338,11.434663397748047,11.543384082787746,8.284110923840863,8.934946816717286,52369680.61986482,101335587.79781269,18889495.564159825,146312462.14228567,144471761.94424453,40430993.303081155,15997566.45851729,6856660.635820218,126525363.71964063,39874651.00544951,15323571.469970357,7727195.2642757455,4993190.976087839,3071603.1113636736,987777.9112186068,336815.7007397297,1031219159.8060085,387427999.8652371
57791.10519796433,-0.316349,0.000854693656328692,8.7975942,0.0069253,10.492664478563217,10.311632140948824,10.843349311425971,9.798869722602799,10.235822517748826,10.776875194851169,11.15080126046563,11.522465753505156,10.299380738788418,10.781875194851171,11.177265206961184,11.470823428000777,11.686465753505157,9.014785619032079,10.250599803334428,10.543232869346784,10.69379109038638,10.883907532465567,11.310939870079963,11.447688467919555,11.556246688959146,8.304113832817063,8.953002862092177,51756159.770531,100115533.36088845,18681675.142076034,144374468.32643336,142732003.5316185,39979025.79167783,15823508.033283925,6783254.030819783,125020425.50943309,39428902.69924547,15155425.27379915,7643548.080451711,4939734.458820731,3039262.3135619005,977521.4592668456,333368.30243706173,1013974020.5696208,381632721.4361285
