wavelength,flux
6231.61,1.12549e-17
6233.04,1.13964e-17
6234.48,1.40560e-17
6235.91,4.25017e-18
6237.35,1.35145e-17
6238.78,2.31403e-17
6240.22,1.91210e-17
6241.66,1.54651e-17
6243.09,2.16045e-17
6244.53,2.65321e-17
6245.97,3.34494e-17
6247.41,2.48292e-17
6248.85,1.43342e-17
6250.29,1.89168e-17
6251.73,1.61372e-17
6253.16,1.75107e-17
6254.61,2.33410e-17
6256.05,2.39871e-17
6257.49,1.70138e-17
6258.93,2.25389e-17
6260.37,3.11023e-17
6261.81,1.01286e-17
6263.25,1.25490e-17
6264.70,1.28385e-17
6266.14,1.55994e-17
6267.58,1.83023e-17
6269.02,1.49106e-17
6270.47,1.64354e-17
6271.91,2.03169e-17
6273.36,2.48827e-17
6274.80,3.53365e-17
6276.25,1.92657e-17
6277.69,1.51891e-17
6279.14,1.65187e-17
6280.59,1.99079e-17
6282.03,2.03775e-17
6283.48,1.89958e-17
6284.92,1.89407e-17
6286.37,2.02523e-17
6287.82,1.96251e-17
6289.27,2.40239e-17
6290.72,1.72409e-17
6292.16,1.32293e-17
6293.61,2.39153e-17
6295.06,1.36866e-17
6296.51,2.39766e-17
6297.96,1.78203e-17
6299.41,1.03586e-17
6300.86,-7.07612e-17
6302.31,1.39851e-16
6303.76,6.61266e-17
6305.22,-2.42348e-17
6306.67,-4.83835e-18
6308.12,1.98386e-17
6309.57,1.91548e-17
6311.03,1.39656e-17
6312.48,1.50956e-17
6313.93,1.45219e-17
6315.39,1.40868e-17
6316.84,2.48642e-17
6318.30,2.10870e-17
6319.75,1.39972e-17
6321.21,2.19317e-17
6322.66,1.87389e-17
6324.12,2.15979e-17
6325.57,2.06157e-17
6327.03,7.93395e-18
6328.49,1.87037e-17
6329.95,2.01714e-17
6331.40,2.09464e-17
6332.86,1.72176e-17
6334.32,1.32538e-17
6335.78,2.04783e-17
6337.24,1.96047e-17
6338.70,1.49426e-17
6340.16,1.85385e-17
6341.62,1.48240e-17
6343.08,2.08707e-17
6344.54,1.80174e-17
6346.00,1.10366e-17
6347.46,1.73425e-17
6348.92,2.09325e-17
6350.38,1.78295e-17
6351.85,2.41581e-17
6353.31,1.72668e-17
6354.77,1.95093e-17
6356.24,1.87716e-17
6357.70,1.26717e-17
6359.16,1.91482e-17
6360.63,1.38603e-17
6362.09,1.38646e-17
6363.56,8.74312e-18
6365.02,7.31518e-18
6366.49,8.10538e-17
6367.95,5.18475e-19
6369.42,-9.20672e-19
6370.89,1.76859e-17
6372.36,9.86747e-18
6373.82,1.81295e-17
6375.29,2.11489e-17
6376.76,2.19576e-17
6378.23,1.74353e-17
6379.70,1.96945e-17
6381.16,2.91047e-17
6382.64,2.47251e-17
6384.10,1.96775e-17
6385.58,2.33815e-17
6387.05,1.37486e-17
6388.51,1.60191e-17
6389.99,1.17150e-17
6391.46,1.92038e-17
6392.93,1.50880e-17
6394.40,2.38456e-17
6395.88,1.57134e-17
6397.35,1.10313e-17
6398.82,1.78540e-17
6400.30,1.81277e-17
6401.77,1.12809e-17
6403.24,7.21730e-18
6404.72,1.04810e-17
6406.19,1.26344e-17
6407.67,1.49914e-17
6409.14,2.59400e-17
6410.62,1.85346e-17
6412.09,1.80971e-17
6413.57,2.18538e-17
6415.05,1.40807e-17
6416.53,1.78351e-17
6418.00,1.69076e-17
6419.48,1.58184e-17
6420.96,1.04164e-17
6422.44,1.38084e-17
6423.92,2.61686e-17
6425.40,2.15790e-17
6426.88,1.62093e-17
6428.36,1.82505e-17
6429.84,1.82284e-17
6431.32,1.68022e-17
6432.80,1.14048e-17
6434.28,1.72766e-17
6435.76,1.30324e-17
6437.25,2.49306e-17
6438.73,1.74239e-17
6440.21,2.02786e-17
6441.69,1.02015e-17
6443.18,1.97141e-17
6444.66,1.07107e-17
6446.14,1.68462e-17
6447.63,2.25316e-17
6449.11,1.58177e-17
6450.60,1.74851e-17
6452.08,1.90030e-17
6453.57,1.97000e-17
6455.06,2.08016e-17
6456.54,1.65370e-17
6458.03,2.12101e-17
6459.52,1.75298e-17
6461.01,1.92010e-17
6462.49,6.42250e-18
6463.98,1.38263e-17
6465.47,1.65321e-17
6466.96,1.78309e-17
6468.45,2.15321e-17
6469.94,2.00070e-17
6471.43,1.17426e-17
6472.92,8.85700e-18
6474.41,1.36008e-17
6475.90,1.90422e-17
6477.39,1.86170e-17
6478.88,1.43493e-17
6480.37,1.01334e-17
6481.87,8.91820e-18
6483.36,1.62290e-17
6484.85,2.13454e-17
6486.34,1.23594e-17
6487.84,1.70971e-17
6489.33,1.59031e-17
6490.83,2.11167e-17
6492.32,2.35913e-17
6493.82,1.35480e-17
6495.31,1.13499e-17
6496.81,1.26210e-17
6498.30,1.27859e-17
6499.80,1.64554e-17
6501.30,1.24593e-17
6502.80,1.31142e-17
6504.29,1.57937e-17
6505.79,1.29425e-17
6507.29,1.62539e-17
6508.78,1.89063e-17
6510.29,1.27197e-17
6511.78,9.67358e-18
6513.28,1.33947e-17
6514.78,2.18692e-17
6516.28,2.84977e-18
6517.78,1.18098e-17
6519.28,1.47408e-17
6520.79,1.21870e-17
6522.29,1.38097e-17
6523.79,1.53811e-17
6525.29,1.19382e-17
6526.79,7.46497e-18
6528.30,1.89381e-17
6529.80,1.63065e-17
6531.31,1.12608e-17
6532.81,7.48005e-18
6534.32,1.00040e-17
6535.82,2.43826e-17
6537.32,1.93181e-17
6538.83,1.67961e-17
6540.33,8.11573e-18
6541.84,1.45061e-17
6543.35,7.10983e-18
6544.86,2.37397e-17
6546.36,1.62844e-17
6547.87,1.73875e-17
6549.38,1.62942e-17
6550.88,8.33397e-18
6552.39,8.88787e-18
6553.90,1.05936e-17
6555.41,1.51099e-17
6556.92,3.41037e-18
6558.43,5.30953e-18
6559.94,8.36203e-18
6561.45,3.52451e-18
6562.96,8.61159e-19
6564.47,4.24523e-18
6565.99,1.94817e-17
6567.50,6.25958e-18
6569.01,1.07260e-17
6570.52,8.04140e-18
6572.04,1.43471e-17
6573.55,7.68930e-18
6575.06,8.57582e-18
6576.58,1.20544e-17
6578.09,2.30805e-17
6579.61,1.92899e-17
6581.12,1.90030e-17
6582.64,5.90996e-18
6584.15,1.37379e-18
6585.67,1.14585e-17
6587.19,1.24804e-17
6588.70,7.36475e-18
6590.22,9.47966e-18
6591.74,1.24206e-17
6593.26,1.31403e-17
6594.78,1.56079e-17
6596.29,1.26737e-17
6597.81,1.05654e-17
6599.33,1.48107e-17
6600.85,1.76083e-17
6602.37,1.65222e-17
6603.89,1.26924e-17
6605.41,1.15932e-17
6606.93,2.01998e-17
6608.46,1.28627e-17
6609.98,6.39326e-18
6611.50,1.10917e-17
6613.02,1.41668e-17
6614.54,1.31841e-17
6616.07,1.62001e-17
6617.59,1.39044e-17
6619.12,8.97667e-18
6620.64,1.04734e-17
6622.17,9.28261e-18
6623.69,7.98765e-18
6625.21,1.03052e-17
6626.74,9.67733e-18
6628.27,1.64207e-17
6629.79,1.15908e-17
6631.32,1.20400e-17
6632.85,1.06907e-17
6634.37,1.14818e-17
6635.90,1.61072e-17
6637.43,9.10858e-18
6638.96,1.51689e-17
6640.49,1.82803e-17
6642.02,1.49568e-17
6643.55,1.67134e-17
6645.08,1.46765e-17
6646.61,1.27792e-17
6648.14,1.53833e-17
6649.67,1.36661e-17
6651.20,1.73316e-17
6652.73,1.84570e-17
6654.27,1.36220e-17
6655.80,1.73080e-17
6657.33,1.77312e-17
6658.86,1.23749e-17
6660.39,1.93715e-17
6661.93,1.58406e-17
6663.46,1.43621e-17
6665.00,1.46412e-17
6666.53,1.70870e-17
6668.07,1.53494e-17
6669.60,6.94314e-18
6671.14,1.78981e-17
6672.68,1.55643e-17
6674.21,1.81087e-17
6675.75,7.80756e-18
6677.29,1.49290e-17
6678.83,1.73654e-17
6680.36,1.88761e-17
6681.90,1.51274e-17
6683.44,1.23019e-17
6684.98,1.20799e-17
6686.52,1.51060e-17
6688.06,1.31547e-17
6689.60,8.48270e-18
6691.14,1.06918e-17
6692.68,9.68755e-18
6694.22,1.35810e-17
6695.76,1.37474e-17
6697.31,1.24701e-17
6698.85,1.69802e-17
6700.39,1.82690e-17
6701.93,1.15668e-17
6703.47,1.46232e-17
6705.02,1.98710e-17
6706.56,1.17217e-17
6708.11,1.20786e-17
6709.65,1.44610e-17
6711.20,1.16291e-17
6712.74,1.75367e-17
6714.29,1.96380e-17
6715.84,1.04465e-17
6717.38,1.11655e-17
6718.93,6.68280e-18
6720.48,7.49316e-18
6722.02,1.64261e-17
6723.57,1.55643e-17
6725.12,1.73262e-17
6726.67,1.99131e-17
6728.22,1.25059e-17
6729.77,1.67559e-17
6731.32,1.15603e-17
6732.87,1.07298e-17
6734.42,1.42318e-17
6735.97,1.81995e-17
6737.52,1.25171e-17
6739.07,1.19571e-17
6740.62,1.37147e-17
6742.17,1.49172e-17
6743.73,2.14444e-17
6745.28,1.46840e-17
6746.83,8.95159e-18
6748.39,1.12877e-17
6749.94,1.38219e-17
6751.50,1.58760e-17
6753.05,2.17377e-17
6754.61,1.54212e-17
6756.16,8.22765e-18
6757.72,1.57833e-17
6759.27,1.49260e-17
6760.83,1.30479e-17
6762.39,1.95696e-17
6763.94,1.47266e-17
6765.50,1.25338e-17
6767.06,1.61346e-17
6768.62,1.32890e-17
6770.18,1.70173e-17
6771.73,1.09203e-17
6773.30,1.01600e-17
6774.85,1.42462e-17
6776.42,2.06025e-17
6777.98,1.27244e-17
6779.53,1.71754e-17
6781.10,8.22915e-18
6782.66,1.70977e-17
6784.22,1.64891e-17
6785.78,2.03865e-17
6787.35,1.36897e-17
6788.91,1.55182e-17
6790.47,1.57102e-17
6792.04,7.18313e-18
6793.60,1.36257e-17
6795.17,1.34738e-17
6796.73,1.00446e-17
6798.30,1.20827e-17
6799.86,1.63606e-17
6801.43,1.41196e-17
6802.99,6.73636e-18
6804.56,7.21738e-18
6806.13,1.13999e-17
6807.69,1.28547e-17
6809.26,1.51011e-17
6810.83,1.41621e-17
6812.40,1.88794e-17
6813.97,1.93527e-17
6815.53,1.67977e-17
6817.11,1.54705e-17
6818.67,1.61569e-17
6820.25,1.00893e-17
6821.82,1.27599e-17
6823.39,1.78892e-17
6824.96,1.88755e-17
6826.53,1.28615e-17
6828.10,7.75416e-18
6829.67,1.05268e-17
6831.25,1.26630e-17
6832.82,1.81562e-17
6834.40,9.67059e-18
6835.97,2.01566e-17
6837.54,2.40553e-17
6839.12,1.16002e-17
6840.69,1.13453e-17
6842.27,7.14568e-18
6843.84,1.01440e-17
6845.42,1.47272e-17
6846.99,1.32732e-17
6848.57,1.42062e-17
6850.15,1.10749e-17
6851.73,1.52971e-17
6853.31,1.52921e-17
6854.88,1.39300e-17
6856.46,1.16456e-17
6858.04,1.06128e-17
6859.62,1.38577e-17
6861.20,1.26328e-17
6862.78,1.28724e-17
6864.36,9.45248e-19
6865.94,7.85889e-18
6867.52,2.00062e-17
6869.10,9.38031e-18
6870.68,1.19213e-17
6872.27,1.34326e-17
6873.85,9.89940e-18
6875.43,1.77604e-17
6877.01,1.73007e-17
6878.60,1.40210e-17
6880.18,1.54624e-17
6881.77,1.85480e-17
6883.35,1.16005e-17
6884.94,1.39648e-17
6886.52,1.37439e-17
6888.11,1.22501e-17
6889.70,7.97901e-18
6891.28,1.36754e-17
6892.87,1.59354e-17
6894.46,1.14690e-17
6896.04,1.52759e-17
6897.63,1.31126e-17
6899.22,9.14530e-18
6900.81,1.41577e-17
6902.40,1.73807e-17
6903.99,2.08735e-17
6905.58,1.88349e-17
6907.17,1.57572e-17
6908.76,1.96311e-17
6910.35,9.26347e-18
6911.94,8.29073e-18
6913.53,1.24024e-17
6915.12,1.64407e-17
6916.72,1.46555e-17
6918.31,4.60329e-18
6919.90,1.14514e-17
6921.50,5.80403e-18
6923.09,9.04246e-18
6924.68,1.65505e-17
6926.28,2.94913e-17
6927.87,1.32427e-17
6929.47,1.47868e-17
6931.07,1.69791e-17
6932.66,1.33276e-17
6934.26,2.11707e-17
6935.85,1.05598e-17
6937.45,9.68378e-18
6939.05,1.69896e-17
6940.65,1.55726e-17
6942.25,2.41522e-17
6943.84,2.00395e-17
6945.44,8.38551e-18
6947.04,1.32007e-17
6948.64,1.42772e-17
6950.24,6.48210e-18
6951.84,1.68583e-17
6953.45,1.56527e-17
6955.05,5.08172e-18
6956.65,1.85703e-17
6958.25,1.25749e-17
6959.85,1.38266e-17
6961.45,1.16740e-17
6963.06,1.67931e-17
6964.66,1.26804e-17
6966.26,1.14859e-17
6967.87,1.45209e-18
6969.47,1.27069e-17
6971.08,6.14296e-18
6972.68,2.38653e-17
6974.29,1.18031e-17
6975.90,9.82384e-18
6977.50,1.89700e-17
6979.11,1.31662e-17
6980.72,2.63658e-17
6982.33,7.25030e-18
6983.93,1.12764e-17
6985.54,1.18078e-17
6987.15,2.03783e-17
6988.76,1.51591e-17
6990.37,1.05364e-17
6991.98,1.19098e-17
6993.59,6.27157e-18
6995.20,1.41880e-17
6996.81,9.52392e-18
6998.42,1.07911e-17
7000.03,1.52566e-17
7001.64,8.19750e-18
7003.26,1.88784e-17
7004.87,1.77663e-17
7006.48,1.51393e-17
7008.09,1.51087e-17
7009.71,1.23272e-17
7011.32,7.43518e-18
7012.94,1.37867e-17
7014.55,2.54344e-17
7016.17,2.12668e-17
7017.78,1.03705e-17
7019.40,8.07600e-18
7021.02,1.44661e-17
7022.63,1.86151e-17
7024.25,1.54841e-17
7025.87,6.24006e-18
7027.49,9.02089e-18
7029.10,1.83014e-17
7030.72,1.05569e-17
7032.34,1.30420e-17
7033.96,1.37675e-17
7035.58,1.93402e-17
7037.20,1.29495e-17
7038.82,1.26307e-17
7040.44,1.04693e-17
7042.07,1.05846e-17
7043.69,1.40549e-17
7045.31,2.07632e-17
7046.93,8.21754e-18
7048.55,1.62055e-17
7050.18,1.53583e-17
7051.80,2.57067e-17
7053.43,1.48420e-17
7055.05,1.34138e-17
7056.67,9.29876e-18
7058.30,1.09248e-17
7059.92,1.69875e-17
7061.55,9.94201e-18
7063.18,3.76483e-18
7064.80,9.44488e-18
7066.43,9.66558e-18
7068.05,1.40656e-17
7069.68,1.16047e-17
7071.31,1.23122e-17
7072.94,1.40665e-17
7074.57,1.18918e-17
7076.20,1.63762e-17
7077.83,1.28392e-17
7079.46,1.51781e-17
7081.09,1.82158e-17
7082.72,1.58312e-17
7084.35,1.80691e-17
7085.98,1.99503e-17
7087.61,1.07084e-17
7089.24,9.02817e-18
7090.88,1.60015e-17
7092.51,8.32023e-18
7094.14,9.32218e-18
7095.78,1.74775e-17
7097.41,1.35898e-17
7099.05,1.18108e-17
7100.68,9.98250e-18
7102.31,8.63790e-18
7103.95,7.98624e-18
7105.59,8.90919e-18
7107.23,1.55918e-17
7108.86,1.30406e-17
7110.50,1.26658e-17
7112.14,1.41456e-17
7113.77,1.01513e-17
7115.41,1.18965e-17
7117.05,1.09872e-17
7118.69,8.57815e-18
7120.33,5.04095e-18
7121.97,1.13853e-17
7123.61,1.34097e-17
7125.25,5.58537e-18
7126.89,8.44840e-18
7128.53,1.12514e-17
7130.17,1.01281e-17
7131.81,8.08503e-18
7133.46,1.04899e-17
7135.10,1.17157e-17
7136.74,1.70583e-17
7138.39,8.56250e-18
7140.03,1.05022e-17
7141.68,7.45704e-18
7143.32,6.52610e-18
7144.97,1.43276e-17
7146.61,1.13993e-17
7148.25,6.92040e-18
7149.90,1.49047e-17
7151.55,1.84245e-17
7153.19,1.94064e-17
7154.84,1.12129e-17
7156.49,5.04172e-18
7158.14,1.22363e-17
7159.78,1.54299e-17
7161.43,1.00064e-17
7163.08,8.33388e-18
7164.73,1.09995e-17
7166.38,1.29943e-17
7168.03,1.25895e-17
7169.68,1.67212e-17
7171.34,1.48915e-17
7172.99,1.75696e-17
7174.64,8.06471e-18
7176.29,8.80748e-18
7177.94,1.55165e-17
7179.60,9.24741e-18
7181.25,1.37066e-17
7182.90,9.26745e-18
7184.56,1.37750e-17
7186.21,9.50968e-18
7187.87,1.33509e-17
7189.52,1.49116e-17
7191.18,7.83622e-18
7192.83,1.04803e-17
7194.49,1.71352e-17
7196.15,1.07732e-17
7197.80,5.06187e-18
7199.46,8.77478e-18
7201.12,1.48765e-17
7202.78,1.48394e-17
7204.44,1.56651e-17
7206.10,1.37046e-17
7207.76,1.61811e-17
7209.41,1.12109e-17
7211.08,1.64999e-17
7212.73,9.89589e-18
7214.40,1.58685e-17
7216.06,1.45176e-17
7217.72,8.19079e-18
7219.38,1.82125e-17
7221.04,1.48280e-17
7222.71,1.36339e-17
7224.37,1.41614e-17
7226.03,9.98008e-18
7227.70,6.29804e-18
7229.36,3.49368e-18
7231.03,8.91171e-18
7232.69,1.37759e-17
7234.36,1.11989e-17
7236.02,1.16686e-17
7237.69,1.29265e-17
7239.36,1.29630e-17
7241.03,1.92874e-18
7242.69,2.03941e-17
7244.36,2.58071e-17
7246.03,-3.94132e-18
7247.70,2.46621e-17
7249.37,2.74071e-17
7251.03,1.02893e-17
7252.71,1.86280e-17
7254.38,8.15289e-18
7256.04,1.52789e-17
7257.72,1.56828e-17
7259.39,1.35296e-17
7261.06,1.82775e-17
7262.73,1.86656e-17
7264.41,1.38357e-17
7266.08,2.27026e-17
7267.75,1.60637e-17
7269.42,1.19731e-17
7271.10,1.90663e-17
7272.77,1.13100e-17
7274.45,1.29191e-17
7276.12,3.72037e-18
7277.80,1.67343e-17
7279.47,3.65653e-17
7281.15,1.21475e-18
7282.83,-4.26623e-18
7284.51,1.04263e-17
7286.18,7.20476e-18
7287.86,1.71258e-17
7289.54,1.50574e-17
7291.22,5.71644e-19
7292.90,8.93940e-18
7294.57,1.33560e-17
7296.26,3.42749e-18
7297.93,9.53467e-18
7299.62,1.48451e-17
7301.30,1.16103e-17
7302.98,4.25924e-18
7304.66,6.00766e-18
7306.34,1.11642e-17
7308.03,7.21675e-18
7309.71,1.29563e-17
7311.39,1.91166e-17
7313.07,1.58131e-17
7314.76,1.31953e-17
7316.44,-4.21208e-19
7318.13,3.25803e-18
7319.81,3.12398e-17
7321.50,1.25676e-17
7323.19,1.16954e-17
7324.87,1.52521e-17
7326.56,1.52966e-17
7328.25,8.23572e-18
7329.93,7.33644e-18
7331.62,1.53523e-17
7333.31,1.16570e-17
7335.00,5.04759e-18
7336.69,2.03134e-17
7338.38,1.07762e-17
7340.07,1.63788e-17
7341.76,1.12546e-17
7343.45,3.41135e-17
7345.14,3.19934e-17
7346.83,-6.51342e-18
7348.52,8.48716e-18
7350.22,1.17780e-17
7351.91,1.25294e-17
7353.60,7.29577e-18
7355.29,8.82350e-18
7356.99,7.54029e-18
7358.68,-2.84829e-18
7360.38,7.02575e-18
7362.07,1.03273e-17
7363.77,9.93740e-18
7365.46,1.05433e-17
7367.16,1.53685e-17
7368.85,1.26295e-17
7370.55,9.71774e-19
7372.25,1.92378e-17
7373.95,2.45666e-17
7375.65,7.41434e-18
7377.34,1.54707e-17
7379.04,1.10700e-17
7380.74,8.84850e-18
7382.44,5.33297e-18
7384.14,8.12070e-18
7385.84,1.00698e-17
7387.54,1.37503e-17
7389.24,1.75243e-17
7390.95,5.96845e-18
7392.65,-2.56837e-19
7394.35,1.97678e-17
7396.05,2.29712e-17
7397.76,7.32450e-18
7399.46,3.61121e-18
7401.16,1.21453e-17
7402.87,7.19658e-18
7404.57,1.77799e-17
7406.28,9.16070e-18
7407.98,6.78428e-19
7409.69,1.46861e-17
7411.40,1.41089e-17
7413.10,1.76550e-17
7414.81,1.23383e-17
7416.52,7.81152e-18
7418.23,1.52091e-17
7419.93,1.32149e-17
7421.64,1.34789e-17
7423.35,1.41896e-17
7425.06,1.28134e-17
7426.77,1.26585e-17
7428.48,9.05468e-18
7430.19,6.21483e-18
7431.90,1.46385e-17
7433.61,8.63870e-18
7435.33,6.71448e-18
7437.04,1.37623e-17
7438.75,9.05574e-18
7440.46,1.35755e-17
7442.18,1.49962e-17
7443.89,9.32123e-18
7445.61,4.31951e-18
7447.32,6.53625e-18
7449.04,1.28560e-17
7450.75,3.91704e-18
7452.46,8.77282e-18
7454.18,1.77069e-17
7455.90,1.50121e-17
7457.62,6.72004e-18
7459.33,1.44705e-17
7461.05,4.15030e-18
7462.77,8.36469e-18
7464.49,1.23617e-17
7466.21,1.00758e-17
7467.93,9.48871e-18
7469.65,1.93186e-17
7471.36,7.97190e-18
7473.09,7.53936e-18
7474.81,9.78747e-19
7476.53,9.10709e-18
7478.25,3.25628e-18
7479.97,7.59658e-18
7481.70,1.88089e-17
7483.42,1.79336e-17
7485.14,2.65456e-18
7486.86,1.89239e-17
7488.59,4.37174e-18
7490.31,1.44953e-17
7492.04,1.13876e-17
7493.77,4.35021e-18
7495.49,9.34134e-18
7497.22,1.62437e-17
7498.94,1.09881e-17
7500.67,1.15315e-17
7502.40,1.24601e-17
7504.12,7.71412e-18
7505.85,9.33851e-18
7507.58,1.50097e-17
7509.31,8.84052e-18
7511.04,1.44577e-17
7512.77,1.11618e-17
7514.50,1.07627e-17
7516.23,1.87812e-17
7517.96,1.50161e-17
7519.69,7.53713e-18
7521.42,3.52329e-18
7523.15,2.29278e-18
7524.89,7.61303e-18
7526.62,2.36949e-17
7528.35,1.39487e-17
7530.09,2.14875e-18
7531.82,1.05585e-17
7533.56,1.25719e-17
7535.29,8.38590e-18
7537.02,8.46241e-18
7538.76,7.71509e-18
7540.50,5.78294e-18
7542.23,1.22316e-17
7543.97,1.13320e-17
7545.71,5.09615e-18
7547.45,1.39790e-18
7549.18,1.24930e-17
7550.92,1.23032e-17
7552.66,4.10198e-18
7554.40,5.31879e-18
7556.14,4.06123e-18
7557.88,6.12999e-18
7559.62,2.16353e-17
7561.36,1.96065e-17
7563.10,7.70834e-18
7564.84,8.42328e-18
7566.59,9.37667e-18
7568.33,1.53399e-17
7570.07,1.31105e-17
7571.81,1.02667e-17
7573.56,7.27154e-18
7575.30,1.64976e-17
7577.05,1.15114e-17
7578.79,1.57620e-17
7580.54,1.06914e-17
7582.28,2.19911e-17
7584.03,1.12965e-17
7585.78,1.03912e-17
7587.52,9.63926e-18
7589.27,2.17996e-17
7591.02,1.74505e-17
7592.76,6.10755e-18
7594.52,1.47132e-17
7596.26,5.17185e-18
7598.01,2.02906e-17
7599.76,1.94490e-17
7601.51,2.97505e-17
7603.26,-1.06486e-17
7605.01,-1.44613e-17
7606.77,1.15035e-17
7608.52,2.20065e-17
7610.27,2.80690e-17
7612.02,1.67955e-18
7613.77,1.67743e-17
7615.53,3.07303e-18
7617.28,5.67037e-18
7619.04,6.38361e-18
7620.79,1.43891e-17
7622.55,4.82202e-18
7624.30,1.20470e-18
7626.05,1.41579e-17
7627.81,-1.04952e-18
7629.57,1.55351e-17
7631.33,2.58835e-17
7633.08,2.83012e-18
7634.84,5.85067e-18
7636.60,1.08348e-17
7638.36,1.57901e-17
7640.12,1.89234e-17
7641.88,7.32937e-18
7643.64,7.08327e-18
7645.40,1.20026e-18
7647.16,8.40867e-18
7648.92,4.44304e-18
7650.68,1.31994e-17
7652.44,3.63100e-18
7654.20,9.23385e-18
7655.97,1.42590e-17
7657.73,1.13651e-17
7659.49,3.88712e-18
7661.26,1.24417e-17
7663.02,6.34292e-18
7664.79,1.00610e-17
7666.55,1.78873e-17
7668.32,1.26872e-17
7670.08,1.29125e-18
7671.85,1.12613e-17
7673.61,1.17930e-17
7675.38,1.07983e-17
7677.15,1.40294e-17
7678.92,3.38213e-18
7680.69,7.76802e-18
7682.45,8.35330e-18
7684.23,1.53807e-17
7685.99,8.91928e-18
7687.76,6.92162e-18
7689.53,1.46766e-17
7691.30,1.17845e-17
7693.08,1.18899e-17
7694.85,1.40842e-17
7696.62,9.49086e-18
7698.39,8.53038e-18
7700.16,3.44717e-18
7701.94,6.93687e-18
7703.71,1.45166e-17
7705.49,9.12810e-18
7707.26,1.64472e-17
7709.04,5.07397e-18
7710.81,6.28488e-18
7712.59,-5.79076e-18
7714.36,7.46782e-18
7716.14,2.81678e-17
7717.92,1.23609e-17
7719.69,7.76018e-18
7721.47,7.66865e-18
7723.25,9.47172e-18
7725.03,7.67455e-18
7726.81,1.16409e-17
7728.58,-4.92182e-18
7730.37,1.17510e-17
7732.14,2.87767e-18
7733.93,9.97066e-18
7735.71,1.88947e-18
7737.49,1.50028e-17
7739.27,1.11046e-17
7741.05,1.35861e-17
7742.84,1.09429e-17
7744.62,1.40005e-17
7746.40,7.73183e-18
7748.19,7.50193e-18
7749.97,7.73878e-18
7751.75,-3.11819e-18
7753.54,3.99547e-17
7755.33,1.07984e-17
7757.11,-1.31351e-17
7758.90,7.85003e-18
7760.68,5.26862e-18
7762.47,2.80147e-17
7764.26,1.62981e-17
7766.05,4.75779e-18
7767.84,1.54200e-17
7769.62,1.39344e-17
7771.41,9.37514e-18
7773.20,1.17221e-17
7774.99,1.08577e-17
7776.78,1.71007e-17
7778.57,1.40632e-17
7780.37,3.78533e-18
7782.16,1.13835e-17
7783.95,1.57058e-17
7785.74,9.37038e-18
7787.54,1.33446e-17
7789.33,9.87489e-18
7791.12,9.14428e-18
7792.92,5.17021e-18
7794.71,1.20564e-17
7796.51,4.78143e-17
7798.30,1.95662e-17
7800.10,-2.53963e-18
7801.89,1.26677e-17
7803.69,1.06059e-17
7805.49,7.13417e-18
7807.28,3.97731e-18
7809.08,6.15813e-19
7810.88,1.31116e-17
7812.68,2.18526e-17
7814.48,9.57373e-19
7816.28,9.21288e-18
7818.08,1.70190e-17
7819.88,4.22941e-18
7821.68,1.05514e-17
7823.48,1.93711e-17
7825.28,6.23504e-17
7827.08,-7.05245e-18
7828.88,1.79899e-17
7830.69,9.18304e-18
7832.49,1.08092e-17
7834.30,1.38238e-17
7836.10,1.74694e-17
7837.91,1.20178e-17
7839.71,1.00381e-17
7841.51,3.32316e-18
7843.32,7.49120e-18
7845.13,8.44232e-18
7846.94,4.75388e-18
7848.74,1.06641e-17
7850.55,-1.36176e-18
7852.36,1.05829e-17
7854.17,-2.14952e-17
7855.97,2.74315e-17
7857.78,-1.38049e-17
7859.59,6.69179e-18
7861.40,2.00311e-18
7863.21,1.98725e-17
7865.02,9.93546e-18
7866.84,-8.40549e-18
7868.65,1.23121e-17
7870.46,7.30305e-18
7872.27,4.65714e-18
7874.08,1.55621e-17
7875.90,-5.48684e-18
7877.71,5.25235e-18
7879.53,4.09275e-18
7881.34,6.24793e-18
7883.15,1.10490e-17
7884.97,1.72983e-17
7886.78,1.20430e-17
7888.60,1.39363e-17
7890.42,2.61082e-18
7892.24,9.72601e-18
7894.05,2.30441e-17
7895.87,4.90562e-18
7897.69,8.34324e-18
7899.51,9.81222e-18
7901.33,5.03889e-18
7903.15,1.02839e-17
7904.97,6.84774e-18
7906.79,1.40220e-17
7908.61,1.04627e-17
7910.43,9.47611e-18
7912.25,6.69753e-18
7914.07,1.29799e-18
7915.89,2.85805e-17
7917.72,5.34244e-17
7919.54,-2.02933e-17
7921.36,9.11899e-18
7923.19,1.17244e-17
7925.01,1.69025e-17
7926.84,5.93299e-18
7928.66,1.52789e-18
7930.49,1.41754e-17
7932.32,1.44849e-17
7934.14,1.25780e-17
7935.97,6.65591e-18
7937.80,5.66491e-18
7939.63,9.89140e-18
7941.45,1.91587e-17
7943.28,9.77508e-19
7945.11,1.67470e-17
7946.94,8.15325e-18
7948.77,1.20181e-17
7950.60,6.62109e-18
7952.43,1.02156e-17
7954.26,1.31657e-17
7956.10,7.08725e-18
7957.93,8.42210e-18
7959.76,7.35022e-18
7961.59,3.12323e-18
7963.43,7.05753e-18
7965.26,-2.44932e-18
7967.09,3.65064e-17
7968.93,1.68141e-17
7970.76,7.25955e-18
7972.60,-2.38046e-18
7974.44,1.44419e-17
7976.27,8.65648e-18
7978.11,7.28556e-18
